Daily crop growth at site FarmTest1 in year 1
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,Total_crops,,,,Crop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LeafC,StemC,RootC,GrainC,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,
,degree_C,mm,mm,MJ/m2/d,mm,mm,mm,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,,degree_C,,mm,,,kgN/ha/d,,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgN/ha,kgN/ha,kgN/ha,kgN/ha,
 123,      9.72,      5.30,      0.00,     12.91,      1.55,      0.01,      0.16,      0.14,      0.14,      0.12,      0.00,         1,     21.67,      0.01,      1.06,      1.00,      0.01,      1.00,      0.00,      0.01,      0.00,      0.00,      0.01,      0.01,      0.34,      0.12,      0.12,      0.10,      0.00,      0.00,      0.00,      0.00,      0.14,      0.14,      0.12,      0.00,      0.00,      0.00,      0.00,      0.00,
 124,     15.56,      5.30,      0.00,     12.98,      2.12,      0.06,      0.23,      0.71,      0.71,      0.60,      0.00,         1,     37.23,      0.01,      1.69,      1.00,      0.02,      1.00,      0.00,      0.02,      0.00,      0.00,      0.02,      0.03,      1.60,      0.56,      0.56,      0.47,      0.00,      0.00,      0.00,      0.00,      0.71,      0.71,      0.60,      0.00,      0.01,      0.01,      0.01,      0.00,
 125,      8.61,      1.80,      0.00,     21.22,      2.33,      0.02,      0.25,      0.89,      0.89,      0.75,      0.00,         1,     45.84,      0.01,      0.94,      1.00,      0.01,      1.00,      0.00,      0.01,      0.00,      0.00,      0.01,      0.04,      0.51,      0.18,      0.18,      0.15,      0.00,      0.00,      0.00,      0.00,      0.89,      0.89,      0.75,      0.00,      0.01,      0.01,      0.01,      0.00,
 126,     10.00,      0.00,      0.00,     27.38,      3.30,      0.03,      0.26,      1.20,      1.20,      1.01,      0.00,         1,     55.84,      0.02,      1.09,      1.00,      0.01,      1.00,      0.00,      0.01,      0.00,      0.00,      0.01,      0.05,      0.88,      0.31,      0.31,      0.26,      0.00,      0.00,      0.00,      0.00,      1.20,      1.20,      1.01,      0.00,      0.02,      0.02,      0.02,      0.00,
 127,     13.05,      0.00,      0.00,     27.51,      3.41,      0.07,      0.19,      1.89,      1.89,      1.58,      0.00,         1,     68.89,      0.02,      1.42,      1.00,      0.03,      1.00,      0.00,      0.03,      0.00,      0.00,      0.03,      0.08,      1.95,      0.69,      0.69,      0.58,      0.00,      0.00,      0.00,      0.00,      1.89,      1.89,      1.58,      0.00,      0.03,      0.03,      0.02,      0.00,
 128,     14.72,      2.80,      0.00,     18.73,      3.08,      0.11,      0.32,      2.95,      2.95,      2.46,      0.00,         1,     83.61,      0.02,      1.60,      1.00,      0.05,      1.00,      0.00,      0.05,      0.00,      0.00,      0.05,      0.13,      3.00,      1.06,      1.06,      0.88,      0.00,      0.00,      0.00,      0.00,      2.95,      2.95,      2.46,      0.00,      0.05,      0.05,      0.04,      0.00,
 129,     10.56,      0.00,      0.00,     27.76,      3.14,      0.06,      0.23,      3.52,      3.52,      2.92,      0.00,         1,     94.17,      0.03,      1.15,      1.00,      0.02,      1.00,      0.00,      0.02,      0.00,      0.00,      0.02,      0.15,      1.60,      0.57,      0.57,      0.47,      0.00,      0.00,      0.00,      0.00,      3.52,      3.52,      2.92,      0.00,      0.05,      0.05,      0.05,      0.00,
 130,     10.00,      0.00,      0.00,     27.89,      3.20,      0.06,      0.18,      4.06,      4.06,      3.37,      0.00,         1,    104.17,      0.03,      1.09,      1.00,      0.02,      1.00,      0.00,      0.02,      0.00,      0.00,      0.02,      0.18,      1.54,      0.54,      0.54,      0.45,      0.00,      0.00,      0.00,      0.00,      4.06,      4.06,      3.37,      0.00,      0.06,      0.06,      0.05,      0.00,
 131,     11.39,      0.00,      0.00,     28.01,      3.31,      0.09,      0.14,      4.87,      4.87,      4.02,      0.00,         1,    115.56,      0.03,      1.24,      1.00,      0.04,      1.00,      0.01,      0.04,      0.00,      0.00,      0.04,      0.21,      2.27,      0.80,      0.80,      0.66,      0.00,      0.00,      0.00,      0.00,      4.87,      4.87,      4.02,      0.00,      0.08,      0.08,      0.06,      0.00,
 132,     12.23,      0.00,      0.00,     28.12,      3.69,      0.11,      0.14,      5.90,      5.90,      4.85,      0.00,         1,    127.79,      0.04,      1.33,      1.00,      0.04,      1.00,      0.01,      0.04,      0.00,      0.00,      0.04,      0.26,      2.89,      1.03,      1.03,      0.84,      0.00,      0.00,      0.00,      0.00,      5.90,      5.90,      4.85,      0.00,      0.09,      0.09,      0.08,      0.00,
 133,     12.77,      0.00,      0.00,     28.24,      3.44,      0.13,      0.10,      7.13,      7.13,      5.83,      0.00,         1,    140.56,      0.04,      1.39,      1.00,      0.05,      1.00,      0.01,      0.05,      0.00,      0.00,      0.05,      0.31,      3.44,      1.22,      1.22,      1.00,      0.00,      0.00,      0.00,      0.00,      7.13,      7.13,      5.83,      0.00,      0.11,      0.11,      0.09,      0.00,
 134,     12.50,      0.00,      0.00,     28.35,      3.66,      0.13,      0.10,      8.39,      8.39,      6.84,      0.00,         1,    153.06,      0.04,      1.36,      1.00,      0.05,      1.00,      0.01,      0.05,      0.00,      0.00,      0.05,      0.37,      3.52,      1.25,      1.25,      1.02,      0.00,      0.00,      0.00,      0.00,      8.39,      8.39,      6.84,      0.00,      0.13,      0.13,      0.11,      0.00,
 135,     14.72,      0.30,      0.00,     27.30,      4.00,      0.20,      0.19,     10.31,     10.31,      8.36,      0.00,         1,    167.78,      0.05,      1.60,      1.00,      0.08,      1.00,      0.01,      0.08,      0.00,      0.00,      0.08,      0.45,      5.38,      1.91,      1.91,      1.55,      0.00,      0.00,      0.00,      0.00,     10.31,     10.31,      8.36,      0.00,      0.16,      0.16,      0.13,      0.00,
 136,     12.78,      2.50,      0.00,     20.18,      2.59,      0.16,      0.29,     11.82,     11.82,      9.55,      0.00,         1,    180.56,      0.05,      1.39,      1.00,      0.07,      1.00,      0.01,      0.07,      0.00,      0.00,      0.07,      0.51,      4.20,      1.50,      1.50,      1.21,      0.00,      0.00,      0.00,      0.00,     11.82,     11.82,      9.55,      0.00,      0.18,      0.18,      0.15,      0.00,
 137,     10.00,      0.30,      0.00,     27.50,      2.97,      0.09,      0.34,     12.73,     12.73,     10.24,      0.00,         1,    190.56,      0.05,      1.09,      1.00,      0.04,      1.00,      0.02,      0.04,      0.00,      0.00,      0.04,      0.55,      2.51,      0.89,      0.89,      0.72,      0.00,      0.00,      0.00,      0.00,     12.73,     12.73,     10.24,      0.00,      0.20,      0.20,      0.16,      0.00,
 138,     12.22,      9.90,      0.00,      7.26,      1.50,      0.16,      0.17,     14.23,     14.23,     11.40,      0.00,         1,    202.78,      0.06,      1.33,      1.00,      0.06,      1.00,      0.02,      0.06,      0.00,      0.00,      0.06,      0.62,      4.15,      1.48,      1.48,      1.19,      0.00,      0.00,      0.00,      0.00,     14.23,     14.23,     11.40,      0.00,      0.22,      0.22,      0.18,      0.00,
 139,      9.73,      2.50,      0.00,     20.39,      2.30,      0.10,      0.27,     15.15,     15.15,     12.10,      0.00,         1,    212.51,      0.06,      1.06,      1.00,      0.04,      1.00,      0.02,      0.04,      0.00,      0.00,      0.04,      0.66,      2.55,      0.91,      0.91,      0.73,      0.00,      0.00,      0.00,      0.00,     15.15,     15.15,     12.10,      0.00,      0.23,      0.23,      0.19,      0.00,
 140,      8.06,      0.00,      0.00,     28.97,      2.86,      0.06,      0.25,     15.76,     15.76,     12.55,      0.00,         1,    220.57,      0.06,      0.88,      1.00,      0.03,      1.00,      0.02,      0.03,      0.00,      0.00,      0.03,      0.68,      1.67,      0.60,      0.60,      0.48,      0.00,      0.00,      0.00,      0.00,     15.76,     15.76,     12.55,      0.00,      0.24,      0.24,      0.19,      0.00,
 141,     10.00,      0.00,      0.00,     29.06,      3.31,      0.11,      0.21,     16.81,     16.81,     13.34,      0.00,         1,    230.57,      0.06,      1.09,      1.00,      0.04,      1.00,      0.02,      0.04,      0.00,      0.00,      0.04,      0.73,      2.88,      1.03,      1.03,      0.82,      0.00,      0.00,      0.00,      0.00,     16.81,     16.81,     13.34,      0.00,      0.26,      0.26,      0.21,      0.00,
 142,      9.16,      0.80,      0.00,     26.08,      2.72,      0.09,      0.33,     17.68,     17.68,     13.99,      0.00,         1,    239.73,      0.07,      1.00,      1.00,      0.04,      1.00,      0.02,      0.04,      0.00,      0.00,      0.04,      0.77,      2.41,      0.86,      0.86,      0.68,      0.00,      0.00,      0.00,      0.00,     17.68,     17.68,     13.99,      0.00,      0.27,      0.27,      0.22,      0.00,
 143,      9.44,      7.40,      0.00,     10.45,      1.36,      0.10,      0.16,     18.65,     18.65,     14.71,      0.00,         1,    249.17,      0.07,      1.03,      1.00,      0.04,      1.00,      0.02,      0.04,      0.00,      0.00,      0.04,      0.81,      2.65,      0.95,      0.95,      0.75,      0.00,      0.00,      0.00,      0.00,     18.65,     18.65,     14.71,      0.00,      0.29,      0.29,      0.23,      0.00,
 144,     12.22,      0.00,      0.00,     29.32,      3.39,      0.19,      0.34,     20.45,     20.45,     16.07,      0.00,         1,    261.39,      0.07,      1.33,      1.00,      0.08,      1.00,      0.02,      0.08,      0.00,      0.00,      0.08,      0.88,      4.96,      1.78,      1.78,      1.40,      0.00,      0.00,      0.00,      0.00,     20.45,     20.45,     16.07,      0.00,      0.32,      0.32,      0.25,      0.00,
 145,     12.22,      0.00,      0.00,     29.41,      3.53,      0.19,      0.23,     22.31,     22.31,     17.45,      0.00,         1,    273.61,      0.08,      1.33,      1.00,      0.08,      1.00,      0.03,      0.08,      0.00,      0.00,      0.08,      0.96,      5.11,      1.84,      1.84,      1.44,      0.00,      0.00,      0.00,      0.00,     22.31,     22.31,     17.45,      0.00,      0.35,      0.35,      0.27,      0.00,
 146,     13.89,      0.00,      0.00,     29.48,      3.97,      0.26,      0.19,     24.85,     24.85,     19.35,      0.00,         1,    287.50,      0.08,      1.51,      1.00,      0.11,      1.00,      0.03,      0.11,      0.00,      0.00,      0.11,      1.07,      6.98,      2.51,      2.51,      1.95,      0.00,      0.00,      0.00,      0.00,     24.85,     24.85,     19.35,      0.00,      0.39,      0.39,      0.30,      0.00,
 147,     18.06,      0.00,      0.00,     29.56,      4.67,      0.46,      0.16,     29.32,     29.32,     22.68,      0.00,         1,    305.56,      0.09,      1.97,      1.00,      0.19,      1.00,      0.03,      0.19,      0.00,      0.00,      0.19,      1.26,     12.26,      4.42,      4.42,      3.42,      0.00,      0.00,      0.00,      0.00,     29.32,     29.32,     22.68,      0.00,      0.45,      0.45,      0.35,      0.00,
 148,     14.44,      4.60,      0.00,     15.63,      2.46,      0.30,      0.29,     32.28,     32.28,     24.85,      0.00,         1,    320.00,      0.09,      1.57,      1.00,      0.13,      1.00,      0.04,      0.13,      0.00,      0.00,      0.13,      1.39,      8.09,      2.92,      2.92,      2.25,      0.00,      0.00,      0.00,      0.00,     32.28,     32.28,     24.85,      0.00,      0.50,      0.50,      0.39,      0.00,
 149,      8.89,      0.00,      0.00,     29.71,      3.16,      0.10,      0.29,     33.30,     33.30,     25.56,      0.00,         1,    328.89,      0.09,      0.97,      1.00,      0.04,      1.00,      0.04,      0.04,      0.00,      0.00,      0.04,      1.43,      2.74,      0.99,      0.99,      0.76,      0.00,      0.00,      0.00,      0.00,     33.30,     33.30,     25.56,      0.00,      0.52,      0.52,      0.40,      0.00,
 150,     13.06,      0.00,      0.00,     29.77,      3.99,      0.25,      0.24,     35.79,     35.79,     27.35,      0.00,         1,    341.95,      0.10,      1.42,      1.00,      0.11,      1.00,      0.04,      0.11,      0.00,      0.00,      0.11,      1.53,      6.78,      2.45,      2.45,      1.87,      0.00,      0.00,      0.00,      0.00,     35.79,     35.79,     27.35,      0.00,      0.55,      0.55,      0.42,      0.00,
 151,     15.28,      0.00,      0.00,     29.84,      4.16,      0.36,      0.18,     39.35,     39.35,     29.91,      0.00,         1,    357.23,      0.10,      1.66,      1.00,      0.15,      1.00,      0.05,      0.15,      0.00,      0.00,      0.15,      1.68,      9.69,      3.51,      3.51,      2.67,      0.00,      0.00,      0.00,      0.00,     39.35,     39.35,     29.91,      0.00,      0.61,      0.61,      0.46,      0.00,
 152,     21.39,      1.30,      0.00,     24.96,      3.98,      0.69,      0.03,     46.14,     46.14,     34.81,      0.00,         1,    378.62,      0.11,      2.33,      1.00,      0.29,      1.00,      0.05,      0.29,      0.00,      0.00,      0.29,      1.97,     18.46,      6.70,      6.70,      5.06,      0.00,      0.00,      0.00,      0.00,     46.14,     46.14,     34.81,      0.00,      0.72,      0.72,      0.54,      0.00,
 153,     15.56,      0.30,      0.00,     28.74,      3.70,      0.40,      0.04,     50.06,     50.06,     37.57,      0.00,         1,    394.18,      0.11,      1.69,      1.00,      0.16,      1.00,      0.06,      0.16,      0.00,      0.00,      0.16,      2.13,     10.60,      3.85,      3.85,      2.89,      0.00,      0.00,      0.00,      0.00,     50.06,     50.06,     37.57,      0.00,      0.78,      0.78,      0.58,      0.00,
 154,     18.33,      0.00,      0.00,     30.01,      4.43,      0.56,      0.05,     55.56,     55.56,     41.43,      0.00,         1,    412.51,      0.12,      2.00,      1.00,      0.23,      1.00,      0.07,      0.23,      0.00,      0.00,      0.23,      2.36,     14.88,      5.42,      5.42,      4.04,      0.00,      0.00,      0.00,      0.00,     55.56,     55.56,     41.43,      0.00,      0.86,      0.86,      0.64,      0.00,
 155,     17.50,      0.00,      0.00,     30.07,      4.18,      0.52,      0.05,     60.74,     60.74,     45.02,      0.00,         1,    430.01,      0.12,      1.91,      1.00,      0.22,      1.00,      0.07,      0.22,      0.00,      0.00,      0.22,      2.58,     13.93,      5.08,      5.08,      3.77,      0.00,      0.00,      0.00,      0.00,     60.74,     60.74,     45.02,      0.00,      0.94,      0.94,      0.70,      0.00,
 156,     19.44,      0.00,      0.00,     30.12,      4.38,      0.64,      0.06,     67.13,     67.13,     49.42,      0.00,         1,    449.45,      0.13,      2.12,      1.00,      0.27,      1.00,      0.08,      0.27,      0.00,      0.00,      0.27,      2.85,     17.19,      6.28,      6.28,      4.63,      0.00,      0.00,      0.00,      0.00,     67.13,     67.13,     49.42,      0.00,      1.04,      1.04,      0.77,      0.00,
 157,     20.56,      0.50,      0.00,     28.14,      4.38,      0.72,      0.07,     74.31,     74.31,     54.31,      0.00,         1,    470.01,      0.13,      2.24,      1.00,      0.30,      1.00,      0.09,      0.30,      0.00,      0.00,      0.30,      3.15,     19.25,      7.05,      7.05,      5.15,      0.00,      0.00,      0.00,      0.00,     74.31,     74.31,     54.31,      0.00,      1.15,      1.15,      0.84,      0.00,
 158,     26.67,     24.60,      0.00,      0.99,      1.32,      1.01,      0.00,     84.42,     84.42,     61.13,      0.00,         1,    496.68,      0.14,      1.32,      1.00,      0.42,      1.00,      0.10,      0.42,      0.00,      0.00,      0.42,      3.56,     27.03,      9.92,      9.92,      7.19,      0.00,      0.00,      0.00,      0.00,     84.42,     84.42,     61.13,      0.00,      1.31,      1.31,      0.95,      0.00,
 159,     26.67,      0.00,      0.00,     30.25,      5.39,      1.03,      0.09,     94.78,     94.78,     67.98,      0.00,         1,    523.35,      0.15,      2.90,      1.00,      0.43,      1.00,      0.11,      0.43,      0.00,      0.00,      0.43,      3.99,     27.58,     10.15,     10.15,      7.28,      0.00,      0.00,      0.00,      0.00,     94.78,     94.78,     67.98,      0.00,      1.47,      1.47,      1.05,      0.00,
 160,     26.11,      1.00,      0.00,     26.36,      4.73,      1.04,      0.08,    105.21,    105.21,     74.77,      0.00,         1,    549.46,      0.15,      2.84,      1.00,      0.43,      1.00,      0.13,      0.43,      0.00,      0.00,      0.43,      4.42,     27.64,     10.20,     10.20,      7.25,      0.00,      0.00,      0.00,      0.00,    105.21,    105.21,     74.77,      0.00,      1.63,      1.63,      1.16,      0.00,
 161,     29.44,      0.00,      0.00,     30.32,      5.77,      1.10,      0.11,    116.39,    116.39,     81.85,      0.00,         1,    578.90,      0.16,      3.21,      1.00,      0.46,      1.00,      0.14,      0.46,      0.00,      0.00,      0.46,      4.88,     29.44,     10.89,     10.89,      7.66,      0.00,      0.00,      0.00,      0.00,    116.39,    116.39,     81.85,      0.00,      1.80,      1.80,      1.27,      0.00,
 162,     24.44,      7.60,      0.00,     10.55,      2.56,      1.00,      0.03,    126.57,    126.57,     88.23,      0.00,         1,    603.34,      0.17,      2.56,      1.00,      0.41,      1.00,      0.16,      0.41,      0.00,      0.00,      0.41,      5.29,     26.74,      9.91,      9.91,      6.91,      0.00,      0.00,      0.00,      0.00,    126.57,    126.57,     88.23,      0.00,      1.96,      1.96,      1.37,      0.00,
 163,     21.11,      0.00,      0.00,     30.38,      4.73,      0.83,      0.11,    135.06,    135.06,     93.43,      0.00,         1,    624.45,      0.18,      2.30,      1.00,      0.34,      1.00,      0.17,      0.34,      0.00,      0.00,      0.34,      5.63,     22.17,      8.24,      8.24,      5.70,      0.00,      0.00,      0.00,      0.00,    135.06,    135.06,     93.43,      0.00,      2.09,      2.09,      1.45,      0.00,
 164,     18.33,      0.00,      0.00,     30.41,      4.39,      0.66,      0.09,    141.83,    141.83,     97.47,      0.00,         1,    642.78,      0.18,      2.00,      1.00,      0.27,      1.00,      0.18,      0.27,      0.00,      0.00,      0.27,      5.91,     17.59,      6.54,      6.54,      4.50,      0.00,      0.00,      0.00,      0.00,    141.83,    141.83,     97.47,      0.00,      2.20,      2.20,      1.51,      0.00,
 165,     21.67,      0.00,      0.00,     30.43,      5.22,      0.88,      0.10,    150.85,    150.85,    102.86,      0.00,         1,    664.45,      0.19,      2.36,      1.00,      0.36,      1.00,      0.19,      0.36,      0.00,      0.00,      0.36,      6.27,     23.43,      8.74,      8.74,      5.96,      0.00,      0.00,      0.00,      0.00,    150.85,    150.85,    102.86,      0.00,      2.34,      2.34,      1.59,      0.00,
 166,     23.33,      0.00,      0.00,     30.45,      4.88,      0.98,      0.08,    160.94,    160.94,    108.81,      0.00,         1,    687.78,      0.19,      2.54,      1.00,      0.41,      1.00,      0.20,      0.41,      0.00,      0.00,      0.41,      6.68,     26.13,      9.77,      9.77,      6.60,      0.00,      0.00,      0.00,      0.00,    160.94,    160.94,    108.81,      0.00,      2.49,      2.49,      1.69,      0.00,
 167,     22.50,      0.50,      0.00,     28.42,      4.63,      4.63,      0.00,    217.58,    217.58,    145.90,      0.00,         1,    710.28,      0.20,      2.45,      1.00,      2.33,      1.00,      0.21,      2.33,      0.00,      0.00,      2.33,      9.01,    150.36,     56.30,     56.30,     37.76,      0.00,      0.00,      0.00,      0.00,    217.58,    217.58,    145.90,      0.00,      3.37,      3.37,      2.26,      0.00,
 168,     20.28,     12.40,      0.00,      5.44,      1.55,      1.55,      0.00,    266.40,    266.40,    177.31,      0.00,         1,    730.56,      0.21,      1.55,      1.00,      2.00,      1.00,      0.29,      2.00,      0.00,      0.00,      2.00,     11.01,    129.05,     48.41,     48.41,     32.22,      0.00,      0.00,      0.00,      0.00,    266.40,    266.40,    177.31,      0.00,      4.13,      4.13,      2.75,      0.00,
 169,     16.67,      0.30,      0.00,     29.25,      3.89,      3.41,      0.01,    300.93,    300.93,    199.07,      0.00,         1,    747.23,      0.21,      1.82,      1.00,      1.41,      1.00,      0.36,      1.41,      0.00,      0.00,      1.41,     12.41,     90.83,     34.13,     34.13,     22.57,      0.00,      0.00,      0.00,      0.00,    300.93,    300.93,    199.07,      0.00,      4.66,      4.66,      3.09,      0.00,
 170,     15.28,      2.30,      0.00,     22.15,      2.96,      2.87,      0.00,    330.14,    330.14,    217.16,      0.00,         1,    762.51,      0.21,      1.66,      1.00,      1.19,      1.00,      0.40,      1.19,      0.00,      0.00,      1.19,     13.60,     76.50,     28.78,     28.78,     18.93,      0.00,      0.00,      0.00,      0.00,    330.14,    330.14,    217.16,      0.00,      5.12,      5.12,      3.37,      0.00,
 171,     16.11,      0.50,      0.00,     28.46,      3.78,      3.20,      0.01,    362.78,    362.78,    237.22,      0.00,         1,    778.62,      0.22,      1.75,      1.00,      1.32,      1.00,      0.44,      1.32,      0.00,      0.00,      1.32,     14.92,     85.34,     32.16,     32.16,     21.03,      0.00,      0.00,      0.00,      0.00,    362.78,    362.78,    237.22,      0.00,      5.62,      5.62,      3.68,      0.00,
 172,     18.06,      2.80,      0.00,     20.67,      3.11,      3.11,      0.00,    403.59,    403.59,    262.14,      0.00,         1,    796.68,      0.22,      1.97,      1.00,      1.65,      1.00,      0.48,      1.65,      0.00,      0.00,      1.65,     16.57,    106.54,     40.21,     40.21,     26.12,      0.00,      0.00,      0.00,      0.00,    403.59,    403.59,    262.14,      0.00,      6.26,      6.26,      4.06,      0.00,
 173,     19.44,      4.30,      0.00,     16.78,      3.07,      3.07,      0.00,    450.34,    450.34,    290.39,      0.00,         1,    816.12,      0.23,      2.12,      1.00,      1.89,      1.00,      0.54,      1.89,      0.00,      0.00,      1.89,     18.46,    121.74,     46.03,     46.03,     29.68,      0.00,      0.00,      0.00,      0.00,    450.34,    450.34,    290.39,      0.00,      6.98,      6.98,      4.50,      0.00,
 174,     20.28,      0.50,      0.00,     28.45,      4.33,      4.33,      0.00,    500.76,    500.76,    320.46,      0.00,         1,    836.40,      0.24,      2.21,      1.00,      2.03,      1.00,      0.60,      2.03,      0.00,      0.00,      2.03,     20.49,    130.91,     49.59,     49.59,     31.73,      0.00,      0.00,      0.00,      0.00,    500.76,    500.76,    320.46,      0.00,      7.76,      7.76,      4.97,      0.00,
 175,     20.84,     15.00,      0.00,      3.79,      1.29,      1.29,      0.00,    553.67,    553.67,    351.55,      0.00,         1,    857.24,      0.24,      1.29,      1.00,      2.12,      1.00,      0.67,      2.12,      0.00,      0.00,      2.12,     22.61,    136.91,     51.96,     51.96,     32.99,      0.00,      0.00,      0.00,      0.00,    553.67,    553.67,    351.55,      0.00,      8.58,      8.58,      5.45,      0.00,
 176,     18.33,      0.00,      0.00,     30.48,      4.25,      4.13,      0.00,    596.41,    596.41,    376.08,      0.00,         1,    875.57,      0.25,      2.00,      1.00,      1.71,      1.00,      0.74,      1.71,      0.00,      0.00,      1.71,     24.32,    110.02,     41.82,     41.82,     26.37,      0.00,      0.00,      0.00,      0.00,    596.41,    596.41,    376.08,      0.00,      9.24,      9.24,      5.83,      0.00,
 177,     20.00,      0.00,      0.00,     30.47,      4.69,      4.69,      0.00,    646.28,    646.28,    404.46,      0.00,         1,    895.57,      0.25,      2.18,      1.00,      1.99,      1.00,      0.80,      1.99,      0.00,      0.00,      1.99,     26.30,    128.13,     48.79,     48.79,     30.54,      0.00,      0.00,      0.00,      0.00,    646.28,    646.28,    404.46,      0.00,     10.02,     10.02,      6.27,      0.00,
 178,     21.94,     10.40,      0.00,      7.17,      1.71,      1.71,      0.00,    704.05,    704.05,    436.95,      0.00,         1,    917.51,      0.26,      1.71,      1.00,      2.29,      1.00,      0.86,      2.29,      0.00,      0.00,      2.29,     28.60,    148.03,     56.49,     56.49,     35.06,      0.00,      0.00,      0.00,      0.00,    704.05,    704.05,    436.95,      0.00,     10.91,     10.91,      6.77,      0.00,
 179,     23.06,      0.00,      0.00,     30.43,      4.86,      4.86,      0.00,    766.08,    766.08,    471.28,      0.00,         1,    940.57,      0.26,      2.51,      1.00,      2.46,      1.00,      0.94,      2.46,      0.00,      0.00,      2.46,     31.05,    158.39,     60.57,     60.57,     37.26,      0.00,      0.00,      0.00,      0.00,    766.08,    766.08,    471.28,      0.00,     11.87,     11.87,      7.30,      0.00,
 180,     23.06,      0.00,      0.00,     30.41,      4.92,      4.92,      0.00,    828.27,    828.27,    505.05,      0.00,         1,    963.63,      0.27,      2.51,      1.00,      2.45,      1.00,      1.02,      2.45,      0.00,      0.00,      2.45,     33.50,    158.14,     60.59,     60.59,     36.95,      0.00,      0.00,      0.00,      0.00,    828.27,    828.27,    505.05,      0.00,     12.84,     12.84,      7.83,      0.00,
 181,     23.06,     10.70,      0.00,      6.86,      1.81,      1.81,      0.00,    890.58,    890.58,    538.24,      0.00,         1,    986.69,      0.28,      1.81,      1.00,      2.45,      1.00,      1.10,      2.45,      0.00,      0.00,      2.45,     35.95,    157.82,     60.60,     60.60,     36.62,      0.00,      0.00,      0.00,      0.00,    890.58,    890.58,    538.24,      0.00,     13.80,     13.80,      8.34,      0.00,
 182,     20.83,      1.50,      0.00,     24.64,      3.85,      3.85,      0.00,    944.51,    944.51,    566.25,      0.00,         1,   1007.52,      0.28,      2.27,      1.00,      2.11,      1.00,      1.19,      2.11,      0.00,      0.00,      2.11,     38.06,    135.86,     52.27,     52.27,     31.33,      0.00,      0.00,      0.00,      0.00,    944.51,    944.51,    566.25,      0.00,     14.64,     14.64,      8.78,      0.00,
 183,     19.44,      0.00,      0.00,     30.32,      4.47,      4.47,      0.00,    992.74,    992.74,    590.68,      0.00,         1,   1026.96,      0.29,      2.12,      1.00,      1.87,      1.00,      1.26,      1.87,      0.00,      0.00,      1.87,     39.93,    120.90,     46.59,     46.59,     27.72,      0.00,      0.00,      0.00,      0.00,    992.74,    992.74,    590.68,      0.00,     15.39,     15.39,      9.16,      0.00,
 184,     19.17,      0.00,      0.00,     30.28,      4.70,      4.41,      0.01,   1039.87,   1039.87,    614.10,      0.00,         1,   1046.13,      0.29,      2.09,      1.00,      1.82,      1.00,      1.32,      1.82,      0.00,      0.00,      1.82,     41.75,    117.68,     45.43,     45.43,     26.83,      0.00,      0.00,      0.00,      0.00,   1039.87,   1039.87,    614.10,      0.00,     16.12,     16.12,      9.52,      0.00,
 185,     18.89,     10.90,      0.00,      6.65,      1.55,      1.55,      0.00,   1085.83,   1085.83,    636.51,      0.00,         1,   1065.02,      0.30,      1.55,      1.00,      1.77,      1.00,      1.39,      1.77,      0.00,      0.00,      1.77,     43.53,    114.33,     44.21,     44.21,     25.91,      0.00,      0.00,      0.00,      0.00,   1085.83,   1085.83,    636.51,      0.00,     16.83,     16.83,      9.87,      0.00,
 186,     17.50,      0.00,      0.00,     30.20,      4.32,      3.72,      0.03,   1125.89,   1125.89,    655.47,      0.00,         1,   1082.52,      0.30,      1.91,      1.00,      1.54,      1.00,      1.45,      1.54,      0.00,      0.00,      1.54,     45.06,     99.09,     38.37,     38.37,     22.34,      0.00,      0.00,      0.00,      0.00,   1125.89,   1125.89,    655.47,      0.00,     17.45,     17.45,     10.16,      0.00,
 187,     18.33,      0.00,      0.00,     30.16,      4.44,      4.04,      0.01,   1169.46,   1169.46,    675.92,      0.00,         1,   1100.85,      0.31,      2.00,      1.00,      1.67,      1.00,      1.50,      1.67,      0.00,      0.00,      1.67,     46.73,    107.60,     41.74,     41.74,     24.12,      0.00,      0.00,      0.00,      0.00,   1169.46,   1169.46,    675.92,      0.00,     18.13,     18.13,     10.48,      0.00,
 188,     20.56,      0.00,      0.00,     30.11,      4.83,      4.83,      0.00,   1222.33,   1222.33,    700.74,      0.00,         1,   1121.41,      0.32,      2.24,      1.00,      2.02,      1.00,      1.56,      2.02,      0.00,      0.00,      2.02,     48.75,    130.55,     50.73,     50.73,     29.08,      0.00,      0.00,      0.00,      0.00,   1222.33,   1222.33,    700.74,      0.00,     18.95,     18.95,     10.86,      0.00,
