Daily C pools (kg C/ha) and fluxes (kg C/ha/day) at site webster_41B in year 1
Day,Very labile litter,Labile litter,Resistant litter,Microbe,Humads,Humus,CharC,SOC,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,dSOC,DOC,Photosynthesis,Leaf-respiration, Stem-respiration, Root-respiration,Soil-heterotrophic-respiration, NPP,Eco-respiration, NEE,Stub,CH4-prod.,CH4-oxid.,CH4-flux,CH4-pool,DOC-leach,Litter-C,Manure-C
145,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
146,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
147,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
148,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
149,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
150,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
151,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
152,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
153,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
154,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
155,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
156,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
157,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
158,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
159,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
160,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
161,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
162,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
163,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
164,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
165,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
166,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
167,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
168,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
169,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
170,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
171,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
172,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
173,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
174,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
175,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
176,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
177,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
178,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
179,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
180,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
181,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
182,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
183,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
184,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
185,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
186,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
187,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
188,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
189,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
190,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
191,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
192,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
193,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
194,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
195,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
196,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
197,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
198,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
199,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
200,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
201,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
202,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
203,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
204,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
205,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
206,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
207,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
208,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
209,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
210,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
211,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
212,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
