Daily P pools (kg P/ha) and fluxes (kg P/ha/day) at site webster_41B in year 1
Day,OrganicP,LabileP,SorbedP,ComplexP,CropDemandP,DayUptakeP,CropP, Leach_P, SO4, H2S_flux
264,  64.16,   0.00,  16.55,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
265,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
266,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
267,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
268,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
269,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
270,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
271,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
272,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
273,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
274,  64.16,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
275,  64.15,   0.00,  16.56,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
276,  64.15,   0.00,  16.57,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
277,  64.15,   0.00,  16.57,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
278,  64.15,   0.00,  16.57,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
279,  64.15,   0.00,  16.57,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
280,  64.15,   0.00,  16.57,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
281,  64.15,   0.00,  16.57,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
282,  64.15,   0.00,  16.57,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
283,  64.14,   0.00,  16.58,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
284,  64.14,   0.00,  16.58,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
285,  64.13,   0.00,  16.59,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
286,  64.13,   0.00,  16.59,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
287,  64.12,   0.00,  16.60,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
288,  64.12,   0.00,  16.60,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
289,  64.11,   0.00,  16.61,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
290,  64.11,   0.00,  16.61,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
291,  64.11,   0.00,  16.61,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
292,  64.10,   0.00,  16.62,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
293,  64.10,   0.00,  16.62,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
294,  64.09,   0.00,  16.63,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
295,  64.09,   0.00,  16.63,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
296,  64.09,   0.00,  16.63,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
297,  64.08,   0.00,  16.64,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
298,  64.08,   0.00,  16.64,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
299,  64.08,   0.00,  16.64,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
300,  64.08,   0.00,  16.64,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
301,  64.08,   0.00,  16.64,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
302,  64.08,   0.00,  16.64,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
303,  64.08,   0.00,  16.64,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
304,  64.08,   0.00,  16.64,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
305,  64.08,  18.26,  64.74,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
306,  64.08,   6.25,  76.76,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
307,  64.08,   2.28,  80.73,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
308,  64.08,   0.85,  82.16,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
309,  64.08,   0.32,  82.69,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
310,  64.08,   0.12,  82.89,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
311,  64.08,   0.05,  82.96,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
312,  64.08,   0.02,  82.99,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
313,  64.08,   0.01,  83.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
314,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
315,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
316,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
317,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
318,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
319,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
320,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
321,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
322,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
323,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
324,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
325,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
326,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
327,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
328,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
329,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
330,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
331,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
332,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
333,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
334,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
335,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
336,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
337,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
338,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
339,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
340,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
341,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
342,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
343,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
344,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
345,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
346,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
347,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
348,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
349,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
350,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
351,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
352,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
353,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
354,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
355,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
356,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
357,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
358,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
359,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
360,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
361,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
362,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
363,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
364,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
365,  64.08,   0.00,  83.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
