Daily crop growth at site test_site in year 1
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,Total_crops,,,,Crop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LeafC,StemC,RootC,GrainC,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,
 132,     11.90,      0.30,      0.00,     27.17,      3.26,      0.00,      0.98,      0.00,      0.00,      0.00,      0.00,         1,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 133,      8.40,      0.30,      0.00,     27.27,      2.85,      0.00,      0.77,      0.00,      0.00,      0.00,      0.00,         1,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 134,      6.90,      0.00,      0.00,     28.53,      2.77,      0.00,      0.60,      0.00,      0.00,      0.00,      0.00,         1,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 135,      7.40,      0.00,      0.00,     28.64,      2.86,      0.00,      0.51,      0.00,      0.00,      0.00,      0.00,         1,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 136,     11.90,      0.00,      0.00,     28.73,      4.02,      0.00,      0.59,      0.00,      0.00,      0.00,      0.00,         1,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 137,     16.95,      0.00,      0.00,     28.83,      4.38,      0.00,      0.54,      0.00,      0.00,      0.00,      0.00,         1,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 138,     23.90,     15.50,      0.00,      3.35,      1.53,      0.00,      1.38,      0.00,      0.00,      0.00,      0.00,         1,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 139,     12.90,      0.00,      0.00,     29.01,      3.56,      0.00,      3.16,      0.00,      0.00,      0.00,      0.00,         1,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 140,     11.40,      0.00,      0.00,     29.10,      3.43,      0.00,      2.08,      0.00,      0.00,      0.00,      0.00,         1,     11.40,      0.01,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 141,     10.90,      0.00,      0.00,     29.19,      3.41,      0.04,      1.46,      0.35,      0.35,      0.29,      0.00,         1,     22.30,      0.01,      0.00,      1.00,      0.02,      1.00,      0.00,      0.02,      0.00,      0.00,      0.02,      0.02,      0.99,      0.35,      0.35,      0.29,      0.00,      0.00,      0.00,      0.00,      0.35,      0.35,      0.29,      0.00,      0.01,      0.01,      0.00,      0.00,
 142,     13.40,      0.00,      0.00,     29.27,      3.76,      0.09,      1.18,      1.13,      1.13,      0.95,      0.00,         1,     35.70,      0.02,      1.34,      1.00,      0.03,      1.00,      0.00,      0.03,      0.00,      0.00,      0.03,      0.05,      2.22,      0.78,      0.78,      0.66,      0.00,      0.00,      0.00,      0.00,      1.13,      1.13,      0.95,      0.00,      0.02,      0.02,      0.01,      0.00,
 143,     16.40,      0.00,      0.00,     29.35,      4.14,      0.17,      0.96,      2.66,      2.66,      2.21,      0.00,         1,     52.10,      0.03,      1.64,      1.00,      0.07,      1.00,      0.00,      0.07,      0.00,      0.00,      0.07,      0.12,      4.31,      1.52,      1.52,      1.27,      0.00,      0.00,      0.00,      0.00,      2.66,      2.66,      2.21,      0.00,      0.04,      0.04,      0.03,      0.00,
 144,     19.90,      0.00,      0.00,     29.43,      4.54,      0.30,      0.81,      5.30,      5.30,      4.35,      0.00,         1,     72.00,      0.04,      1.99,      1.00,      0.12,      1.00,      0.00,      0.12,      0.00,      0.00,      0.12,      0.23,      7.43,      2.63,      2.63,      2.16,      0.00,      0.00,      0.00,      0.00,      5.30,      5.30,      4.35,      0.00,      0.08,      0.08,      0.07,      0.00,
 145,     14.90,      0.00,      0.00,     29.51,      3.69,      0.23,      0.53,      7.33,      7.33,      5.95,      0.00,         1,     86.90,      0.05,      1.49,      1.00,      0.09,      1.00,      0.01,      0.09,      0.00,      0.00,      0.09,      0.32,      5.67,      2.02,      2.02,      1.64,      0.00,      0.00,      0.00,      0.00,      7.33,      7.33,      5.95,      0.00,      0.11,      0.11,      0.09,      0.00,
 146,      9.90,     47.80,      0.00,      0.04,      0.39,      0.12,      0.25,      8.40,      8.40,      6.78,      0.00,         1,     96.80,      0.05,      0.39,      0.99,      0.05,      1.00,      0.01,      0.05,      0.00,      0.00,      0.05,      0.37,      2.97,      1.06,      1.06,      0.85,      0.00,      0.00,      0.00,      0.00,      8.40,      8.40,      6.78,      0.00,      0.13,      0.13,      0.11,      0.00,
 147,     12.40,      3.80,      0.00,     17.48,      2.25,      0.20,      2.04,     10.18,     10.18,      8.15,      0.00,         1,    109.20,      0.06,      1.24,      1.00,      0.08,      1.00,      0.01,      0.08,      0.00,      0.00,      0.08,      0.44,      4.93,      1.76,      1.76,      1.41,      0.00,      0.00,      0.00,      0.00,     10.18,     10.18,      8.15,      0.00,      0.16,      0.16,      0.13,      0.00,
 148,     11.40,      3.30,      0.00,     18.78,      2.20,      0.18,      2.00,     11.83,     11.83,      9.41,      0.00,         1,    120.60,      0.06,      1.14,      1.00,      0.07,      1.00,      0.01,      0.07,      0.00,      0.00,      0.07,      0.51,      4.55,      1.63,      1.63,      1.29,      0.00,      0.00,      0.00,      0.00,     11.83,     11.83,      9.41,      0.00,      0.18,      0.18,      0.15,      0.00,
 149,     13.40,      0.30,      0.00,     28.57,      3.40,      0.26,      2.62,     14.19,     14.19,     11.19,      0.00,         1,    134.00,      0.07,      1.34,      1.00,      0.10,      1.00,      0.02,      0.10,      0.00,      0.00,      0.10,      0.61,      6.52,      2.34,      2.34,      1.84,      0.00,      0.00,      0.00,      0.00,     14.19,     14.19,     11.19,      0.00,      0.22,      0.22,      0.17,      0.00,
 150,     13.90,      0.00,      0.00,     29.84,      3.70,      0.30,      1.83,     16.89,     16.89,     13.20,      0.00,         1,    147.90,      0.08,      1.39,      1.00,      0.11,      1.00,      0.02,      0.11,      0.00,      0.00,      0.11,      0.73,      7.41,      2.66,      2.66,      2.08,      0.00,      0.00,      0.00,      0.00,     16.89,     16.89,     13.20,      0.00,      0.26,      0.26,      0.20,      0.00,
 151,     17.40,      0.30,      0.00,     28.68,      4.28,      0.45,      1.56,     21.03,     21.03,     16.25,      0.00,         1,    165.30,      0.09,      1.74,      1.00,      0.18,      1.00,      0.02,      0.18,      0.00,      0.00,      0.18,      0.90,     11.33,      4.09,      4.09,      3.16,      0.00,      0.00,      0.00,      0.00,     21.03,     21.03,     16.25,      0.00,      0.33,      0.33,      0.25,      0.00,
 152,     17.90,      0.00,      0.00,     29.96,      4.55,      0.50,      1.17,     25.63,     25.63,     19.58,      0.00,         1,    183.20,      0.10,      1.79,      1.00,      0.19,      1.00,      0.03,      0.19,      0.00,      0.00,      0.19,      1.10,     12.53,      4.53,      4.53,      3.46,      0.00,      0.00,      0.00,      0.00,     25.63,     25.63,     19.58,      0.00,      0.40,      0.40,      0.30,      0.00,
 153,     19.40,      0.00,      0.00,     30.01,      4.50,      0.59,      0.85,     31.08,     31.08,     23.45,      0.00,         1,    202.60,      0.11,      1.94,      1.00,      0.23,      1.00,      0.03,      0.23,      0.00,      0.00,      0.23,      1.33,     14.76,      5.36,      5.36,      4.04,      0.00,      0.00,      0.00,      0.00,     31.08,     31.08,     23.45,      0.00,      0.48,      0.48,      0.36,      0.00,
 154,     16.90,      0.00,      0.00,     30.07,      4.04,      0.51,      0.61,     35.79,     35.79,     26.71,      0.00,         1,    219.50,      0.12,      1.69,      1.00,      0.20,      1.00,      0.04,      0.20,      0.00,      0.00,      0.20,      1.52,     12.68,      4.62,      4.62,      3.45,      0.00,      0.00,      0.00,      0.00,     35.79,     35.79,     26.71,      0.00,      0.55,      0.55,      0.41,      0.00,
 155,     18.40,      0.00,      0.00,     30.11,      4.39,      0.60,      0.54,     41.34,     41.34,     30.48,      0.00,         1,    237.90,      0.13,      1.84,      1.00,      0.23,      1.00,      0.05,      0.23,      0.00,      0.00,      0.23,      1.75,     14.88,      5.43,      5.43,      4.01,      0.00,      0.00,      0.00,      0.00,     41.34,     41.34,     30.48,      0.00,      0.64,      0.64,      0.47,      0.00,
 156,     18.05,      0.00,      0.00,     30.16,      4.30,      0.60,      0.44,     46.95,     46.95,     34.22,      0.00,         1,    255.95,      0.13,      1.80,      1.00,      0.23,      1.00,      0.06,      0.23,      0.00,      0.00,      0.23,      1.99,     14.96,      5.48,      5.48,      4.00,      0.00,      0.00,      0.00,      0.00,     46.95,     46.95,     34.22,      0.00,      0.73,      0.73,      0.53,      0.00,
 157,     17.55,      0.30,      0.00,     28.97,      4.07,      0.59,      0.44,     52.52,     52.52,     37.84,      0.00,         1,    273.50,      0.14,      1.75,      1.00,      0.23,      1.00,      0.06,      0.23,      0.00,      0.00,      0.23,      2.21,     14.77,      5.43,      5.43,      3.91,      0.00,      0.00,      0.00,      0.00,     52.52,     52.52,     37.84,      0.00,      0.81,      0.81,      0.59,      0.00,
 158,     18.55,      5.60,      0.00,     13.88,      2.46,      0.65,      1.25,     58.73,     58.73,     41.79,      0.00,         1,    292.05,      0.15,      1.85,      1.00,      0.25,      1.00,      0.07,      0.25,      0.00,      0.00,      0.25,      2.47,     16.36,      6.03,      6.03,      4.29,      0.00,      0.00,      0.00,      0.00,     58.73,     58.73,     41.79,      0.00,      0.91,      0.91,      0.65,      0.00,
 159,     17.95,      5.10,      0.00,     14.90,      2.59,      0.64,      1.66,     64.81,     64.81,     45.57,      0.00,         1,    310.00,      0.16,      1.80,      1.00,      0.25,      1.00,      0.08,      0.25,      0.00,      0.00,      0.25,      2.72,     15.95,      5.90,      5.90,      4.15,      0.00,      0.00,      0.00,      0.00,     64.81,     64.81,     45.57,      0.00,      1.00,      1.00,      0.71,      0.00,
 160,     19.45,      2.50,      0.00,     21.41,      3.39,      0.72,      2.42,     71.74,     71.74,     49.79,      0.00,         1,    329.45,      0.17,      1.95,      1.00,      0.28,      1.00,      0.09,      0.28,      0.00,      0.00,      0.28,      3.00,     18.09,      6.72,      6.72,      4.66,      0.00,      0.00,      0.00,      0.00,     71.74,     71.74,     49.79,      0.00,      1.11,      1.11,      0.77,      0.00,
 161,     18.45,      0.00,      0.00,     30.35,      4.43,      0.68,      2.32,     78.35,     78.35,     53.70,      0.00,         1,    347.90,      0.18,      1.85,      1.00,      0.27,      1.00,      0.10,      0.27,      0.00,      0.00,      0.27,      3.26,     17.11,      6.37,      6.37,      4.37,      0.00,      0.00,      0.00,      0.00,     78.35,     78.35,     53.70,      0.00,      1.21,      1.21,      0.83,      0.00,
 162,     19.90,      0.00,      0.00,     30.38,      4.65,      0.76,      1.43,     85.76,     85.76,     57.99,      0.00,         1,    367.80,      0.19,      1.99,      1.00,      0.30,      1.00,      0.10,      0.30,      0.00,      0.00,      0.30,      3.56,     19.12,      7.14,      7.14,      4.83,      0.00,      0.00,      0.00,      0.00,     85.76,     85.76,     57.99,      0.00,      1.33,      1.33,      0.90,      0.00,
 163,     20.90,      1.80,      0.00,     23.67,      3.78,      3.78,      0.00,    132.11,    132.11,     88.07,      0.00,         1,    388.70,      0.20,      2.09,      1.00,      1.90,      1.00,      0.11,      1.90,      0.00,      0.00,      1.90,      5.46,    122.78,     46.04,     46.04,     30.69,      0.00,      0.00,      0.00,      0.00,    132.11,    132.11,     88.07,      0.00,      2.05,      2.05,      1.37,      0.00,
 164,     21.40,      0.30,      0.00,     29.18,      4.74,      4.74,      0.00,    180.38,    180.38,    118.49,      0.00,         1,    410.10,      0.22,      2.14,      1.00,      1.97,      1.00,      0.18,      1.97,      0.00,      0.00,      1.97,      7.43,    126.96,     47.79,     47.79,     31.39,      0.00,      0.00,      0.00,      0.00,    180.38,    180.38,    118.49,      0.00,      2.80,      2.80,      1.84,      0.00,
 165,     19.90,      0.00,      0.00,     30.45,      4.58,      4.58,      0.00,    225.29,    225.29,    145.96,      0.00,         1,    430.00,      0.23,      1.99,      1.00,      1.82,      1.00,      0.24,      1.82,      0.00,      0.00,      1.82,      9.25,    117.30,     44.30,     44.30,     28.70,      0.00,      0.00,      0.00,      0.00,    225.29,    225.29,    145.96,      0.00,      3.49,      3.49,      2.26,      0.00,
 166,     22.90,      0.00,      0.00,     30.46,      5.05,      5.05,      0.00,    278.00,    278.00,    177.25,      0.00,         1,    452.90,      0.24,      2.29,      1.00,      2.12,      1.00,      0.30,      2.12,      0.00,      0.00,      2.12,     11.37,    136.69,     51.83,     51.83,     33.04,      0.00,      0.00,      0.00,      0.00,    278.00,    278.00,    177.25,      0.00,      4.31,      4.31,      2.75,      0.00,
 167,     23.40,      0.00,      0.00,     30.48,      5.07,      5.07,      0.00,    332.06,    332.06,    208.25,      0.00,         1,    476.30,      0.25,      2.34,      1.00,      2.16,      1.00,      0.37,      2.16,      0.00,      0.00,      2.16,     13.52,    139.12,     52.95,     52.95,     33.21,      0.00,      0.00,      0.00,      0.00,    332.06,    332.06,    208.25,      0.00,      5.15,      5.15,      3.23,      0.00,
 168,     19.90,      0.00,      0.00,     30.49,      4.58,      4.58,      0.00,    378.16,    378.16,    233.83,      0.00,         1,    496.20,      0.26,      1.99,      1.00,      1.82,      1.00,      0.44,      1.83,      0.00,      0.00,      1.83,     15.35,    117.78,     44.98,     44.98,     27.82,      0.00,      0.00,      0.00,      0.00,    378.16,    378.16,    233.83,      0.00,      5.86,      5.86,      3.62,      0.00,
 169,     22.90,      0.00,      0.00,     30.50,      4.97,      4.97,      0.00,    431.90,    431.90,    262.72,      0.00,         1,    519.10,      0.27,      2.29,      1.00,      2.12,      1.00,      0.50,      2.11,      0.00,      0.00,      2.11,     17.46,    136.36,     52.28,     52.28,     31.80,      0.00,      0.00,      0.00,      0.00,    431.90,    431.90,    262.72,      0.00,      6.69,      6.69,      4.07,      0.00,
 170,     22.40,      0.80,      0.00,     27.30,      4.53,      4.53,      0.00,    484.77,    484.77,    290.15,      0.00,         1,    541.50,      0.28,      2.24,      1.00,      2.06,      1.00,      0.58,      2.06,      0.00,      0.00,      2.06,     19.53,    133.18,     51.25,     51.25,     30.68,      0.00,      0.00,      0.00,      0.00,    484.77,    484.77,    290.15,      0.00,      7.51,      7.51,      4.50,      0.00,
 171,     27.40,      0.00,      0.00,     30.51,      5.40,      5.40,      0.00,    544.15,    544.15,    319.24,      0.00,         1,    568.90,      0.30,      2.74,      1.00,      2.30,      1.00,      0.65,      2.29,      0.00,      0.00,      2.29,     21.82,    147.85,     57.16,     57.16,     33.53,      0.00,      0.00,      0.00,      0.00,    544.15,    544.15,    319.24,      0.00,      8.43,      8.43,      4.95,      0.00,
 172,     26.00,      0.00,      0.00,     30.51,      5.29,      5.29,      0.00,    602.40,    602.40,    346.71,      0.00,         1,    594.90,      0.31,      2.60,      1.00,      2.25,      0.99,      0.73,      2.23,      0.00,      0.00,      2.23,     24.05,    143.96,     55.90,     55.90,     32.17,      0.00,      0.00,      0.00,      0.00,    602.40,    602.40,    346.71,      0.00,      9.34,      9.34,      5.37,      0.00,
 173,     24.90,      0.00,      0.00,     30.51,      5.23,      5.23,      0.00,    658.48,    658.48,    372.01,      0.00,         1,    619.80,      0.33,      2.49,      1.00,      2.18,      0.98,      0.80,      2.13,      0.00,      0.00,      2.13,     26.18,    137.46,     53.59,     53.59,     30.28,      0.00,      0.00,      0.00,      0.00,    658.48,    658.48,    372.01,      0.00,     10.21,     10.21,      5.77,      0.00,
 174,     27.40,      0.00,      0.00,     30.50,      5.51,      5.13,      0.09,    711.67,    711.67,    393.85,      0.00,         1,    647.20,      0.34,      2.74,      1.00,      2.22,      0.89,      0.88,      1.98,      0.00,      0.00,      1.99,     28.17,    128.22,     50.21,     50.21,     27.79,      0.00,      0.00,      0.00,      0.00,    711.67,    711.67,    393.85,      0.00,     11.03,     11.03,      6.10,      0.00,
 175,     27.40,      0.00,      0.00,     30.50,      5.45,      3.49,      0.46,    749.22,    749.22,    406.06,      0.00,         1,    674.60,      0.36,      2.74,      1.00,      2.19,      0.61,      0.95,      1.34,      0.01,      0.00,      1.35,     29.52,     87.31,     34.35,     34.35,     18.62,      0.00,      0.00,      0.00,      0.00,    749.22,    749.22,    406.06,      0.00,     11.61,     11.61,      6.29,      0.00,
 176,     22.40,      8.60,      0.00,      9.22,      2.09,      2.09,      0.00,    790.58,    790.58,    421.14,      0.00,         1,    697.00,      0.37,      2.09,      1.00,      1.93,      0.78,      1.00,      1.51,      0.01,      0.00,      1.52,     31.04,     97.80,     38.62,     38.62,     20.57,      0.00,      0.00,      0.00,      0.00,    790.58,    790.58,    421.14,      0.00,     12.25,     12.25,      6.53,      0.00,
 177,     21.40,      0.00,      0.00,     30.47,      4.90,      4.43,      0.43,    837.21,    837.21,    438.61,      0.00,         1,    718.40,      0.38,      2.14,      1.00,      1.82,      0.94,      1.05,      1.71,      0.00,      0.00,      1.72,     32.75,    110.72,     43.87,     43.87,     22.98,      0.00,      0.00,      0.00,      0.00,    837.21,    837.21,    438.61,      0.00,     12.98,     12.98,      6.80,      0.00,
 178,     21.90,      0.00,      0.00,     30.46,      4.92,      4.52,      0.33,    885.09,    885.09,    455.78,      0.00,         1,    740.30,      0.39,      2.19,      1.00,      1.83,      0.95,      1.12,      1.75,      0.00,      0.00,      1.75,     34.50,    112.94,     44.91,     44.91,     23.12,      0.00,      0.00,      0.00,      0.00,    885.09,    885.09,    455.78,      0.00,     13.72,     13.72,      7.06,      0.00,
 179,     23.90,      2.80,      0.00,     20.62,      3.85,      3.85,      0.00,    935.67,    935.67,    472.76,      0.00,         1,    764.20,      0.40,      2.39,      1.00,      1.95,      0.94,      1.18,      1.83,      0.00,      0.00,      1.83,     36.33,    118.14,     47.16,     47.16,     23.83,      0.00,      0.00,      0.00,      0.00,    935.67,    935.67,    472.76,      0.00,     14.50,     14.50,      7.33,      0.00,
 180,     24.90,      3.00,      0.00,     20.04,      3.79,      3.79,      0.00,    988.53,    988.53,    489.57,      0.00,         1,    789.10,      0.42,      2.49,      1.00,      1.96,      0.97,      1.25,      1.90,      0.00,      0.00,      1.90,     38.23,    122.52,     49.10,     49.10,     24.32,      0.00,      0.00,      0.00,      0.00,    988.53,    988.53,    489.57,      0.00,     15.32,     15.32,      7.59,      0.00,
 181,     24.90,      0.30,      0.00,     29.15,      4.97,      3.56,      1.34,   1028.28,   1028.28,    499.04,      0.00,         1,    814.00,      0.43,      2.49,      1.00,      1.92,      0.71,      1.32,      1.37,      0.01,      0.00,      1.38,     39.61,     88.96,     35.79,     35.79,     17.37,      0.00,      0.00,      0.00,      0.00,   1028.28,   1028.28,    499.04,      0.00,     15.94,     15.94,      7.74,      0.00,
 182,     25.40,      0.00,      0.00,     30.37,      5.31,      3.80,      1.12,   1070.83,   1070.83,    508.93,      0.00,         1,    839.40,      0.44,      2.54,      1.00,      1.90,      0.77,      1.37,      1.46,      0.01,      0.00,      1.47,     41.08,     94.99,     38.38,     38.38,     18.24,      0.00,      0.00,      0.00,      0.00,   1070.83,   1070.83,    508.93,      0.00,     16.60,     16.60,      7.89,      0.00,
 183,     21.40,      0.00,      0.00,     30.34,      4.71,      3.83,      0.51,   1107.19,   1107.19,    519.75,     12.19,         1,    860.80,      0.45,      2.14,      1.00,      1.63,      0.91,      1.43,      1.48,      0.00,      0.00,      1.48,     42.57,     95.76,      0.00,      0.00,      0.00,     95.76,      0.00,      0.00,      0.00,   1107.19,   1107.19,    519.75,     12.19,     17.12,     17.12,      8.03,      0.30,
 184,     18.40,      0.00,      0.00,     30.30,      4.27,      3.65,      0.30,   1127.33,   1127.33,    530.29,     52.57,         1,    879.20,      0.46,      1.84,      1.00,      1.33,      1.00,      1.48,      1.41,      0.00,      0.00,      1.41,     43.98,     91.18,      0.00,      0.00,      0.00,     91.18,      0.00,      0.00,      0.00,   1127.33,   1127.33,    530.29,     52.57,     17.28,     17.28,      8.13,      1.29,
 185,     15.90,      0.00,      0.00,     30.27,      3.99,      3.04,      0.39,   1142.76,   1142.76,    538.53,     89.44,         1,    895.10,      0.47,      1.59,      1.00,      1.05,      1.00,      1.54,      1.18,      0.00,      0.00,      1.18,     45.16,     75.98,      0.00,      0.00,      0.00,     75.98,      0.00,      0.00,      0.00,   1142.76,   1142.76,    538.53,     89.44,     17.39,     17.39,      8.20,      2.18,
 186,     15.90,      0.00,      0.00,     30.23,      4.21,      2.11,      0.75,   1148.45,   1148.45,    542.22,    127.17,         1,    911.00,      0.48,      1.59,      1.00,      1.04,      0.78,      1.58,      0.81,      0.01,      0.00,      0.82,     45.98,     52.80,      0.00,      0.00,      0.00,     52.80,      0.00,      0.00,      0.00,   1148.45,   1148.45,    542.22,    127.17,     17.35,     17.35,      8.19,      3.07,
 187,     18.40,      0.00,      0.00,     30.19,      4.48,      2.03,      0.72,   1150.41,   1150.41,    544.36,    171.84,         1,    929.40,      0.49,      1.84,      1.00,      1.26,      0.61,      1.62,      0.77,      0.01,      0.00,      0.79,     46.76,     50.73,      0.00,      0.00,      0.00,     50.73,      0.00,      0.00,      0.00,   1150.41,   1150.41,    544.36,    171.84,     17.24,     17.24,      8.16,      4.12,
 188,     17.90,      0.00,      0.00,     30.15,      4.56,      1.95,      0.63,   1151.53,   1151.53,    546.09,    216.63,         1,    947.30,      0.50,      1.79,      1.00,      1.19,      0.62,      1.65,      0.74,      0.01,      0.00,      0.76,     47.52,     48.76,      0.00,      0.00,      0.00,     48.76,      0.00,      0.00,      0.00,   1151.53,   1151.53,    546.09,    216.63,     17.12,     17.12,      8.12,      5.15,
 189,     24.90,      0.00,      0.00,     30.10,      5.17,      1.94,      0.64,   1145.02,   1145.02,    544.74,    279.41,         1,    972.20,      0.51,      2.49,      1.00,      2.07,      0.35,      1.68,      0.72,      0.03,      0.00,      0.75,     48.27,     48.41,      0.00,      0.00,      0.00,     48.41,      0.00,      0.00,      0.00,   1145.02,   1145.02,    544.74,    279.41,     16.84,     16.84,      8.01,      6.58,
 190,     17.90,      0.00,      0.00,     30.05,      4.21,      1.98,      0.37,   1145.17,   1145.17,    546.10,    327.20,         1,    990.10,      0.52,      1.79,      1.00,      1.42,      0.53,      1.71,      0.75,      0.02,      0.00,      0.77,     49.04,     49.45,      0.00,      0.00,      0.00,     49.45,      0.00,      0.00,      0.00,   1145.17,   1145.17,    546.10,    327.20,     16.71,     16.71,      7.97,      7.64,
 191,     19.40,      0.00,      0.00,     30.00,      4.58,      1.88,      0.39,   1142.30,   1142.30,    546.18,    379.73,         1,   1009.50,      0.53,      1.94,      1.00,      1.55,      0.45,      1.75,      0.71,      0.02,      0.00,      0.73,     49.76,     46.88,      0.00,      0.00,      0.00,     46.88,      0.00,      0.00,      0.00,   1142.30,   1142.30,    546.18,    379.73,     16.53,     16.53,      7.90,      8.79,
 192,     22.40,      0.00,      0.00,     29.95,      4.96,      1.83,      0.39,   1135.35,   1135.35,    544.58,    440.98,         1,   1031.90,      0.54,      2.24,      0.93,      1.68,      0.41,      1.78,      0.69,      0.02,      0.00,      0.71,     50.47,     45.75,      0.00,      0.00,      0.00,     45.75,      0.00,      0.00,      0.00,   1135.35,   1135.35,    544.58,    440.98,     16.28,     16.28,      7.81,     10.11,
 193,     25.90,      0.00,      0.00,     29.89,      5.26,      1.78,      0.37,   1123.61,   1123.61,    541.01,    512.44,         1,   1057.80,      0.56,      2.59,      0.42,      0.95,      0.71,      1.81,      0.68,      0.01,      0.00,      0.69,     51.16,     44.41,      0.00,      0.00,      0.00,     44.41,      0.00,      0.00,      0.00,   1123.61,   1123.61,    541.01,    512.44,     15.93,     15.93,      7.67,     11.63,
 194,     26.90,      3.60,      0.00,     18.08,      3.64,      1.68,      1.10,   1109.25,   1109.25,    536.31,    587.79,         1,   1084.70,      0.57,      2.69,      0.22,      0.55,      1.00,      1.84,      0.65,      0.00,      0.00,      0.65,     51.81,     41.92,      0.00,      0.00,      0.00,     41.92,      0.00,      0.00,      0.00,   1109.25,   1109.25,    536.31,    587.79,     15.55,     15.55,      7.52,     13.19,
 195,     24.90,     13.20,      0.00,      4.75,      1.56,      1.56,      0.00,   1091.49,   1091.49,    541.44,    659.58,         1,   1109.60,      0.58,      1.56,      0.25,      0.58,      1.00,      1.87,      0.64,      0.00,      0.00,      0.64,     52.45,     41.40,      0.00,      0.00,      0.00,     41.40,      0.00,      0.00,      0.00,   1091.49,   1091.49,    541.44,    659.58,     15.15,     15.15,      7.51,     14.64,
 196,     23.90,      0.30,      0.00,     28.49,      5.00,      2.03,      2.77,   1076.43,   1076.43,    549.55,    732.30,         1,   1133.50,      0.60,      2.39,      0.22,      0.50,      1.00,      1.90,      0.79,      0.00,      0.00,      0.79,     53.24,     50.71,      0.00,      0.00,      0.00,     50.71,      0.00,      0.00,      0.00,   1076.43,   1076.43,    549.55,    732.30,     14.79,     14.79,      7.55,     16.10,
 197,     25.40,      0.00,      0.00,     29.64,      5.30,      1.79,      2.23,   1056.66,   1056.66,    556.73,    809.53,         1,   1158.90,      0.61,      2.54,      0.19,      0.44,      1.00,      1.92,      0.70,      0.00,      0.00,      0.70,     53.93,     44.86,      0.00,      0.00,      0.00,     44.86,      0.00,      0.00,      0.00,   1056.66,   1056.66,    556.73,    809.53,     14.37,     14.37,      7.57,     17.62,
 198,     25.40,      0.00,      0.00,     29.57,      5.20,      1.76,      1.49,   1035.76,   1035.76,    563.77,    888.28,         1,   1184.30,      0.62,      2.54,      0.11,      0.26,      1.00,      1.95,      0.68,      0.00,      0.00,      0.68,     54.62,     44.00,      0.00,      0.00,      0.00,     44.00,      0.00,      0.00,      0.00,   1035.76,   1035.76,    563.77,    888.28,     13.95,     13.95,      7.59,     19.14,
