Daily soil climate at site FarmTest1 in year 1
,,,,Soil_temperature,,,,,,,Soil_moisture(wfps),,,,,,,Soil_oxygen(kg O2/layer),,,,,,Soil_Eh(mv),,,,,,WT(m), Ice(wfps),,,,,,Ice,Snowpack,SoilWater,DeepWater,Soil_pH,,,,,,SurfaceWaterT
Day,Temp.(C),Prec.(mm),PET,1,5,10,20,30,40,50,1,5,10,20,30,40,50,1,10,20,30,40,50,1,10,20,30,40,50,,1,10,20,30,40,50,(mm),(mm),(mm),(mm),1,10,20,30,40,50, degreeC

284,  13.61,   0.00,    2.3,   16.2,   15.8,   15.1,   13.8,   13.2,   10.0,   15.2,   0.91,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   48.7,   40.6,   22.6,   13.0,    7.8,    6.8,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.7,  15.04,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
285,  12.78,   0.00,    2.3,   16.4,   16.1,   15.6,   14.4,   13.7,   10.2,   15.4,   0.91,   0.91,   0.92,   0.94,   0.96,   0.97,   0.98,    0.1,    0.1,    0.1,    0.1,    0.0,    0.0,   53.5,   47.9,   32.7,   21.3,   12.0,    9.3,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.6,  15.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
286,  13.61,   0.00,    2.6,   17.3,   17.0,   16.4,   15.0,   14.3,   10.2,   16.3,   0.91,   0.91,   0.91,   0.93,   0.95,   0.96,   0.97,    0.1,    0.1,    0.1,    0.1,    0.0,    0.0,   56.4,   52.4,   40.3,   29.5,   18.3,   14.1,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.5,  14.96,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
287,  15.83,   0.00,    2.4,   18.1,   17.7,   17.1,   15.7,   14.8,   10.3,   17.0,   0.91,   0.91,   0.91,   0.92,   0.94,   0.95,   0.96,    0.2,    0.1,    0.1,    0.1,    0.1,    0.1,   58.3,   55.4,   46.0,   36.5,   25.1,   20.3,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.4,  14.90,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
288,  16.67,   0.30,    2.6,   19.5,   19.0,   18.2,   16.5,   15.6,   10.4,   18.2,   0.94,   0.95,   0.96,   0.96,   0.94,   0.94,   0.95,    0.0,    0.0,    0.1,    0.1,    0.1,    0.1,    6.2,    6.2,   39.1,   41.5,   31.7,   26.9,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.6,  14.82,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
289,  12.22,   0.00,    2.1,   17.4,   17.3,   16.9,   15.9,   14.9,   10.3,   16.4,   0.92,   0.93,   0.94,   0.96,   0.95,   0.94,   0.94,    0.1,    0.1,    0.1,    0.1,    0.1,    0.1,   39.7,   29.0,   20.7,   37.8,   36.1,   32.8,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.5,  14.74,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
290,  11.66,  31.80,    0.5,   15.4,   15.3,   15.1,   14.4,   13.7,   10.0,   14.6,   0.94,   0.95,   0.97,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.4,    6.1,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
291,   6.11,   0.00,    1.6,   12.0,   12.0,   11.9,   11.7,   11.5,   10.3,   11.6,   0.93,   0.93,   0.95,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   35.8,   24.0,    9.4,    6.7,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.9,  15.07,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
292,   5.28,   0.00,    1.6,   10.4,   10.4,   10.4,   10.3,   10.2,    9.8,   10.2,   0.92,   0.92,   0.93,   0.96,   0.97,   0.98,   0.99,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   47.2,   38.6,   20.3,   11.5,    7.2,    6.5,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.7,  15.04,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
293,   4.72,   0.00,    1.6,    9.3,    9.3,    9.3,    9.3,    9.3,    9.2,    9.2,   0.91,   0.91,   0.92,   0.94,   0.96,   0.98,   0.98,    0.1,    0.1,    0.1,    0.1,    0.0,    0.0,   52.7,   46.7,   30.8,   19.5,   10.9,    8.6,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.6,  15.01,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
294,   6.11,   0.00,    1.7,    9.6,    9.6,    9.5,    9.4,    9.3,    9.2,    9.2,   0.91,   0.91,   0.91,   0.93,   0.95,   0.97,   0.97,    0.1,    0.1,    0.1,    0.1,    0.0,    0.0,   55.9,   51.6,   38.9,   27.8,   16.9,   12.9,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.5,  14.96,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
295,   7.23,  14.00,    0.5,    9.3,    9.3,    9.3,    9.3,    9.2,    9.1,    9.2,   0.94,   0.95,   0.97,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.4,    6.1,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
296,   3.89,   0.00,    1.3,    7.2,    7.5,    7.9,    8.6,    8.8,    9.0,    9.0,   0.92,   0.93,   0.94,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   38.5,   27.1,   11.0,    7.1,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.8,  15.07,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
297,   4.16,   0.00,    1.4,    7.2,    7.3,    7.6,    8.1,    8.4,    8.6,    8.7,   0.91,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   48.4,   40.2,   22.2,   12.7,    7.6,    6.7,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.7,  15.04,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
298,   5.84,   0.00,    1.6,    8.5,    8.5,    8.5,    8.5,    8.6,    8.6,    8.7,   0.91,   0.91,   0.92,   0.94,   0.96,   0.97,   0.98,    0.1,    0.1,    0.1,    0.1,    0.0,    0.0,   53.4,   47.6,   32.3,   21.0,   11.8,    9.1,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.6,  15.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
299,  10.84,  22.60,    0.6,   10.9,   10.6,   10.2,    9.5,    9.3,    9.2,    9.1,   0.94,   0.95,   0.97,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.4,    6.1,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
300,  10.84,   0.50,    1.6,   12.0,   11.7,   11.2,   10.3,    9.9,    9.6,    9.5,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
301,   8.61,   1.50,    1.3,   11.1,   11.0,   10.8,   10.5,   10.2,   10.0,    9.9,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
302,   2.78,  30.20,    0.3,    7.7,    7.9,    8.2,    8.7,    8.9,    9.0,    9.0,   0.94,   0.95,   0.97,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.4,    6.1,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
303,   1.67,   0.30,    1.0,    5.1,    5.6,    6.3,    7.7,    8.2,    8.6,    8.7,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
304,   3.33,   0.00,    1.2,    5.2,    5.5,    6.0,    6.9,    7.5,    7.9,    8.0,   0.92,   0.93,   0.94,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   39.7,   28.6,   11.8,    7.4,    6.3,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.8,  15.07,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
305,   8.06,   0.00,    2.0,    9.4,    9.3,    9.3,    9.1,    9.1,    9.1,    9.1,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.04,   5.75,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
306,   5.84,   0.00,    1.4,    9.4,    9.3,    9.3,    9.2,    9.2,    9.1,    9.1,   0.92,   0.93,   0.94,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   39.7,   28.6,   11.8,    7.4,    6.3,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.8,  15.02,   3.38,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
307,   1.67,   0.00,    1.2,    7.2,    7.5,    7.9,    8.6,    8.9,    9.0,    9.0,   0.91,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   48.9,   41.0,   23.1,   13.3,    7.9,    6.8,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.7,  14.99,   2.19,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
308,   6.94,   0.00,    1.5,    8.9,    8.9,    8.9,    8.9,    8.9,    8.9,    8.9,   0.91,   0.91,   0.92,   0.94,   0.96,   0.97,   0.98,    0.1,    0.1,    0.1,    0.1,    0.0,    0.0,   53.7,   48.1,   33.0,   21.7,   12.3,    9.4,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.6,  14.95,   1.59,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
309,  10.84,   0.00,    1.6,   11.2,   10.8,   10.4,    9.6,    9.3,    9.2,    9.1,   0.91,   0.91,   0.91,   0.93,   0.95,   0.96,   0.97,    0.1,    0.1,    0.1,    0.1,    0.0,    0.0,   56.5,   52.5,   40.6,   29.8,   18.5,   14.3,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.5,  14.91,   1.30,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
310,  11.66,   0.00,    1.7,   12.9,   12.5,   11.8,   10.5,   10.0,    9.7,    9.6,   0.90,   0.91,   0.91,   0.92,   0.94,   0.95,   0.96,    0.2,    0.1,    0.1,    0.1,    0.1,    0.1,   58.3,   55.5,   46.2,   36.7,   25.4,   20.6,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.4,  14.85,   1.15,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
311,  12.22,   0.00,    1.9,   14.5,   14.0,   13.2,   11.6,   10.9,   10.3,   10.3,   0.90,   0.90,   0.91,   0.92,   0.93,   0.94,   0.95,    0.2,    0.2,    0.1,    0.1,    0.1,    0.1,   59.5,   57.4,   50.3,   42.4,   32.0,   27.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.3,  14.77,   1.07,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
312,  12.78,   0.00,    1.7,   15.1,   14.7,   14.0,   12.7,   12.3,    9.7,   14.5,   0.90,   0.90,   0.91,   0.91,   0.92,   0.93,   0.94,    0.2,    0.2,    0.1,    0.1,    0.1,    0.1,   60.4,   58.8,   53.3,   46.9,   37.8,   33.5,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.2,  14.69,   1.04,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
313,  11.11,   7.40,    0.8,   14.1,   14.0,   13.7,   13.0,   12.4,    9.7,   13.5,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.4,    6.1,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.02,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
314,   7.50,   0.50,    1.2,   11.6,   11.6,   11.5,   11.4,   11.1,   10.1,   11.3,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.01,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
315,   3.34,   1.50,    0.9,    8.0,    8.1,    8.4,    8.8,    8.9,    9.0,    9.0,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
316,   3.34,   2.30,    0.8,    6.3,    6.7,    7.2,    8.1,    8.5,    8.7,    8.8,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
317,   5.28,   0.00,    1.1,    6.6,    6.7,    7.0,    7.6,    8.0,    8.2,    8.4,   0.92,   0.93,   0.94,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   39.7,   28.6,   11.8,    7.4,    6.3,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   11.8,  15.07,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
318,   6.95,   1.80,    1.1,    7.9,    7.9,    7.9,    8.0,    8.1,    8.2,    8.3,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
319,  11.11,   0.00,    1.6,   10.9,   10.6,   10.1,    9.4,    9.2,    9.1,    9.1,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   5.75,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
320,  10.56,  19.60,    0.4,   11.3,   11.1,   10.7,   10.0,    9.7,    9.5,    9.4,   0.94,   0.95,   0.97,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.4,    6.1,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   3.38,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
321,   6.67,   0.50,    1.2,   10.3,   10.2,   10.2,   10.0,    9.9,    9.7,    9.7,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   12.0,  15.10,   2.19,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
322,   0.00,   2.00,    0.7,    0.9,    2.3,    4.2,    7.2,    8.2,    8.7,    8.8,   0.92,   0.93,   0.94,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   39.7,   28.6,   11.8,    7.4,    6.3,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   1.34,   11.8,  15.07,   1.59,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
323,  -3.06,   0.50,    0.7,    0.0,    0.9,    2.3,    5.0,    6.2,    7.1,    7.4,   0.91,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   48.9,   41.0,   23.1,   13.3,    7.9,    6.8,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   1.19,   11.7,  15.04,   1.30,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
324,  -3.06,   0.00,    0.7,   -0.4,    0.2,    1.3,    3.5,    4.7,    5.6,    6.1,   0.00,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.0,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   41.2,   32.4,   21.3,   12.0,    9.3,-9.9900,   5.08,   0.00,   0.00,   0.00,   0.00,   0.00,   0.51,   0.52,   11.2,  15.04,   1.15,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
325,  -3.06,   1.50,    0.6,   -0.2,    0.2,    1.0,    2.6,    3.7,    4.6,    5.1,   0.00,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.0,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   41.2,   32.4,   21.3,   12.0,    9.3,-9.9900,   5.08,   0.00,   0.00,   0.00,   0.00,   0.00,   0.51,   1.45,   11.2,  15.04,   1.07,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
326,  -5.56,   4.10,    0.4,   -0.2,    0.1,    0.7,    2.1,    3.1,    4.0,    4.5,   0.00,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.0,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   41.2,   32.4,   21.3,   12.0,    9.3,-9.9900,   5.08,   0.00,   0.00,   0.00,   0.00,   0.00,   0.51,   5.16,   11.2,  15.04,   1.04,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
327,  -8.06,   3.00,    0.4,   -0.2,    0.1,    0.6,    1.8,    2.7,    3.6,    4.2,   0.00,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.0,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   41.2,   32.4,   21.3,   12.0,    9.3,-9.9900,   5.08,   0.00,   0.00,   0.00,   0.00,   0.00,   0.51,   7.77,   11.2,  15.04,   1.02,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
328,  -7.77,   0.00,    0.6,   -0.2,    0.1,    0.6,    1.7,    2.5,    3.2,    4.2,   0.00,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.0,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   41.2,   32.4,   21.3,   12.0,    9.3,-9.9900,   5.08,   0.00,   0.00,   0.00,   0.00,   0.00,   0.51,   7.17,   11.2,  15.04,   1.01,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
329,  -1.95,   4.30,    0.5,    0.1,    0.3,    0.7,    1.6,    2.4,    1.6,    5.6,   0.91,   0.91,   0.92,   0.94,   0.96,   0.97,   0.98,    0.1,    0.1,    0.1,    0.1,    0.0,    0.0,   53.7,   48.1,   33.0,   21.7,   12.3,    9.4,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  10.93,   11.6,  15.00,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
330,   1.11,  18.00,    0.2,    0.2,    0.4,    0.8,    1.9,    2.9,    0.9,    8.1,   0.94,   0.95,   0.97,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.4,    6.1,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  10.68,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
331,   1.39,   2.50,    0.6,    0.2,    0.4,    0.9,    2.0,    3.0,    1.0,    8.1,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  10.10,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
332,   2.50,   0.00,    0.8,    0.3,    0.5,    1.0,    2.1,    3.1,    1.0,    8.1,   0.92,   0.93,   0.94,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   39.7,   28.6,   11.8,    7.4,    6.3,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   8.77,   11.8,  15.07,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
333,   3.06,   0.00,    0.8,    0.3,    0.6,    1.0,    2.2,    3.2,    1.1,    8.1,   0.91,   0.92,   0.93,   0.95,   0.97,   0.98,   0.99,    0.1,    0.1,    0.1,    0.0,    0.0,    0.0,   48.9,   41.0,   23.1,   13.3,    7.9,    6.8,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   7.40,   11.7,  15.04,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
334,   1.11,   0.50,    0.7,    0.3,    0.5,    1.0,    2.2,    3.2,    1.0,    8.1,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   6.70,   12.0,  15.09,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
335,  -1.39,  10.90,    0.3,    0.2,    0.4,    0.9,    2.2,    3.1,    0.9,    8.0,   0.92,   0.93,   0.94,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   39.7,   28.6,   11.8,    7.4,    6.3,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  17.31,   11.8,  15.06,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
336,   5.00,   4.10,    0.6,    0.4,    0.6,    1.0,    2.2,    3.2,    1.1,    8.1,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  15.58,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
337,   0.84,   0.50,    0.6,    0.2,    0.5,    1.0,    2.2,    3.1,    1.0,    8.1,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  14.94,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
338,   0.00,   0.00,    0.7,    0.2,    0.5,    1.0,    2.2,    3.1,    1.0,    8.1,   0.92,   0.93,   0.94,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   39.7,   28.6,   11.8,    7.4,    6.3,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  14.20,   11.8,  15.07,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
339,   3.34,   0.50,    0.8,    0.3,    0.5,    1.0,    2.2,    3.2,    1.1,    8.1,   0.94,   0.95,   0.96,   0.99,   0.99,   0.99,   0.99,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.2,    6.2,    6.2,    6.2,    6.2,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  13.42,   12.0,  15.10,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
340,  -3.34,   0.00,    0.5,    0.1,    0.4,    0.9,    2.2,    3.1,    0.9,    8.0,   0.92,   0.93,   0.94,   0.97,   0.98,   0.99,   0.99,    0.1,    0.1,    0.0,    0.0,    0.0,    0.0,   39.7,   28.6,   11.8,    7.4,    6.3,    6.2,-9.9900,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  12.87,   11.8,  15.07,   1.00,   1.00,   1.00,   1.00,   1.00,   1.00,   0.00
