Daily C pools (kg C/ha) and fluxes (kg C/ha/day) at site boone3 in year 1
Day,Very labile litter,Labile litter,Resistant litter,Microbe,Humads,Humus,CharC,SOC,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,dSOC,DOC,Photosynthesis,Leaf-respiration, Stem-respiration, Root-respiration,Soil-heterotrophic-respiration, NPP,Eco-respiration, NEE,Stub,CH4-prod.,CH4-oxid.,CH4-flux,CH4-pool,DOC-leach,Litter-C,Manure-C
219,   0.00,   0.00, 350.14,   7.65, 746.31,41329.72,   0.00,42443.44,12391.77,12454.15,9490.14,5016.66,3090.72,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.08,   9.72,  35.13,   8.33,   2.96,  16.53,   2.62,   7.31,  30.44,  -4.69,   0.00,0.00000,-0.01485,-0.01485,   0.00,   0.04,   0.00,   0.00
220,   0.00,   0.00, 349.76,   7.64, 745.96,41329.42,   0.00,42442.38,12390.97,12454.04,9490.06,5016.62,3090.68,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.06,   9.70,  33.28,   7.53,   2.67,  15.86,   2.57,   7.22,  28.63,  -4.65,   0.00,0.00000,-0.00823,-0.00823,   0.00,   0.05,   0.00,   0.00
221,   0.00,   0.00, 349.39,   7.75, 745.51,41329.11,   0.00,42441.28,12390.14,12453.93,9489.99,5016.57,3090.65,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.09,   9.65,  33.76,   7.36,   2.61,  16.57,   2.59,   7.22,  29.13,  -4.63,   0.00,0.00000,-0.01278,-0.01278,   0.00,   0.05,   0.00,   0.00
222,   0.00,   0.00, 349.02,   7.64, 745.27,41328.79,   0.00,42440.15,12389.29,12453.82,9489.91,5016.53,3090.61,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.13,   9.57,  34.72,   7.26,   2.57,  17.62,   2.60,   7.26,  30.05,  -4.67,   0.00,0.00000,-0.01279,-0.01279,   0.00,   0.05,   0.00,   0.00
223,   0.00,   0.00, 348.65,   7.74, 744.81,41328.46,   0.00,42439.00,12388.43,12453.70,9489.82,5016.48,3090.58,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.15,   9.48,  34.20,   6.75,   2.39,  17.82,   2.59,   7.24,  29.55,  -4.65,   0.00,0.00000,-0.01620,-0.01620,   0.00,   0.06,   0.00,   0.00
224,   0.00,   0.00, 348.28,   7.63, 744.57,41328.14,   0.00,42437.88,12387.59,12453.58,9489.74,5016.43,3090.54,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.13,   9.41,  32.34,   5.95,   2.11,  17.15,   2.54,   7.13,  27.76,  -4.58,   0.00,0.00000,-0.01125,-0.01125,   0.00,   0.06,   0.00,   0.00
225,   0.00,   0.00, 347.91,   7.62, 744.23,41327.80,   0.00,42436.73,12386.75,12453.46,9489.65,5016.38,3090.50,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.15,   9.32,  32.07,   5.52,   1.96,  17.51,   2.54,   7.09,  27.52,  -4.55,   0.00,0.00000,-0.01211,-0.01211,   0.00,   0.07,   0.00,   0.00
226,   0.00,   0.00, 347.54,   7.72, 743.78,41327.47,   0.00,42435.58,12385.90,12453.33,9489.57,5016.33,3090.46,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.15,   9.23,  31.00,   4.91,   1.74,  17.36,   2.52,   6.99,  26.54,  -4.47,   0.00,0.00000,-0.01634,-0.01634,   0.00,   0.07,   0.00,   0.00
227,   0.00,   0.00, 347.19,   7.82, 743.33,41327.08,   0.00,42434.21,12384.99,12453.17,9489.44,5016.24,3090.37,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.37,   9.12,  29.69,   4.29,   1.52,  17.03,   2.48,   6.85,  25.32,  -4.37,   0.00,0.00000,-0.01837,-0.01837,   0.00,   0.14,   0.00,   0.00
228,   0.00,   0.00, 346.88,   7.92, 742.91,41326.70,   0.00,42432.78,12384.11,12452.98,9489.28,5016.13,3090.27,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.44,   8.86,  29.28,   3.83,   1.36,  17.40,   2.35,   6.70,  24.93,  -4.35,   0.00,0.00000,-0.01970,-0.01970,   0.00,   0.19,   0.00,   0.00
229,   0.00,   0.00, 346.60,   8.00, 742.50,41326.32,   0.00,42431.47,12383.34,12452.80,9489.13,5016.03,3090.17,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.31,   8.58,  25.82,   3.00,   1.06,  15.67,   2.14,   6.09,  21.87,  -3.96,   0.00,0.00000,-0.01790,-0.01790,   0.00,   0.22,   0.00,   0.00
230,   0.00,   0.00, 346.36,   8.08, 742.11,41326.00,   0.00,42430.40,12382.70,12452.65,9489.01,5015.95,3090.10,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.06,   8.34,  22.60,   2.33,   0.83,  14.12,   1.93,   5.32,  19.21,  -3.39,   0.00,0.00000,-0.01699,-0.01699,   0.00,   0.21,   0.00,   0.00
231,   0.00,   0.00, 346.13,   8.16, 741.73,41325.76,   0.00,42429.61,12382.17,12452.54,9488.94,5015.91,3090.07,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.79,   8.14,  23.60,   2.13,   0.75,  15.53,   1.89,   5.19,  20.29,  -3.30,   0.00,0.00000,-0.02119,-0.02119,   0.00,   0.14,   0.00,   0.00
232,   0.00,   0.00, 345.92,   8.23, 741.36,41325.58,   0.00,42428.96,12381.70,12452.44,9488.88,5015.88,3090.06,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.65,   8.07,  24.15,   1.78,   0.63,  16.76,   1.89,   4.98,  21.06,  -3.09,   0.00,0.00000,-0.02385,-0.02385,   0.00,   0.10,   0.00,   0.00
233,   0.00,   0.00, 345.73,   8.30, 741.00,41325.44,   0.00,42428.36,12381.26,12452.35,9488.82,5015.86,3090.06,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.60,   8.05,  23.77,   1.30,   0.46,  17.47,   1.90,   4.54,  21.13,  -2.64,   0.00,0.00000,-0.02504,-0.02504,   0.00,   0.07,   0.00,   0.00
234,   0.00,   0.00, 345.54,   8.37, 740.64,41325.32,   0.00,42427.79,12380.86,12452.25,9488.77,5015.84,3090.06,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.57,   8.03,  23.09,   0.75,   0.27,  18.36,   1.91,   3.72,  21.29,  -1.80,   0.00,0.00000,-0.02610,-0.02610,   0.00,   0.06,   0.00,   0.00
235,   0.00,   0.00, 345.36,   8.44, 740.29,41325.23,   0.00,42427.26,12380.51,12452.17,9488.71,5015.82,3090.06,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.53,   8.04,  18.61,   0.19,   0.07,  15.92,   1.87,   2.44,  18.04,  -0.58,   0.00,0.00000,-0.02359,-0.02359,   0.00,   0.05,   0.00,   0.00
236,   0.00,   0.00, 344.89,   8.63, 739.97,41325.08,   0.00,42426.50,12380.12,12452.04,9488.60,5015.75,3089.99,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.76,   8.26,  12.24,   0.00,   0.00,  12.24,   1.78,   0.00,  14.03,   1.78,   0.00,0.00000,-0.01956,-0.01956,   0.00,   0.15,   0.00,   0.00
237,   0.00,   0.00, 344.44,   8.81, 739.66,41324.95,   0.00,42425.78,12379.77,12451.90,9488.49,5015.68,3089.95,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.71,   8.23,  13.64,   0.00,   0.00,  13.64,   1.77,   0.00,  15.41,   1.77,   0.00,0.00000,-0.02059,-0.02059,   0.00,   0.14,   0.00,   0.00
238,   0.00,   0.00, 344.01,   8.98, 739.37,41324.83,   0.00,42425.15,12379.45,12451.76,9488.39,5015.63,3089.92,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.64,   8.21,  14.87,   0.00,   0.00,  14.87,   1.77,   0.00,  16.63,   1.77,   0.00,0.00000,-0.02204,-0.02204,   0.00,   0.12,   0.00,   0.00
239,   0.00,   0.00, 343.60,   9.14, 739.08,41324.73,   0.00,42424.56,12379.15,12451.62,9488.30,5015.59,3089.89,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.59,   8.19,  16.44,   0.00,   0.00,  16.44,   1.79,   0.00,  18.23,   1.79,   0.00,0.00000,-0.02394,-0.02394,   0.00,   0.10,   0.00,   0.00
240,   0.00,   0.00, 343.22,   9.30, 738.82,41324.68,   0.00,42424.07,12378.92,12451.50,9488.21,5015.55,3089.88,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.49,   8.22,  13.64,   0.00,   0.00,  13.64,   1.74,   0.00,  15.38,   1.74,   0.00,0.00000,-0.02105,-0.02105,   0.00,   0.08,   0.00,   0.00
241,   0.00,   0.00, 342.86,   9.45, 738.56,41324.64,   0.00,42423.64,12378.73,12451.39,9488.14,5015.51,3089.87,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.43,   8.27,  12.94,   0.00,   0.00,  12.94,   1.73,   0.00,  14.67,   1.73,   0.00,0.00000,-0.02077,-0.02077,   0.00,   0.06,   0.00,   0.00
242,   0.00,   0.00, 342.52,   9.59, 738.31,41324.61,   0.00,42423.23,12378.55,12451.28,9488.06,5015.48,3089.86,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.41,   8.30,  15.74,   0.00,   0.00,  15.74,   1.76,   0.00,  17.50,   1.76,   0.00,0.00000,-0.02287,-0.02287,   0.00,   0.05,   0.00,   0.00
243,   0.00,   0.00, 342.20,   9.73, 738.08,41324.61,   0.00,42422.93,12378.43,12451.19,9488.00,5015.46,3089.86,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.31,   8.39,  11.89,   0.00,   0.00,  11.89,   1.67,   0.00,  13.57,   1.67,   0.00,0.00000,-0.01881,-0.01881,   0.00,   0.04,   0.00,   0.00
244,   0.00,   0.00, 341.91,   9.85, 737.86,41324.62,   0.00,42422.69,12378.33,12451.11,9487.95,5015.44,3089.86,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.24,   8.53,  11.54,   0.00,   0.00,  11.54,   1.62,   0.00,  13.17,   1.62,   0.00,0.00000,-0.01737,-0.01737,   0.00,   0.03,   0.00,   0.00
245,   0.00,   0.00, 341.33,   7.66, 739.93,41324.40,   0.00,42422.20,12377.96,12451.04,9487.90,5015.42,3089.86,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.49,   8.93,  11.37,   0.00,   0.00,  11.37,   1.87,   0.00,  13.24,   1.87,   0.00,0.00000,-0.01017,-0.01017,   0.00,   0.03,   0.00,   0.00
246,   0.00,   0.00, 340.82,   7.84, 739.64,41324.25,   0.00,42421.67,12377.58,12450.96,9487.85,5015.41,3089.87,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.53,   9.19,  11.89,   0.00,   0.00,  11.89,   1.90,   0.00,  13.80,   1.90,   0.00,0.00000,-0.01278,-0.01278,   0.00,   0.03,   0.00,   0.00
247,   0.00,   0.00, 340.17,   7.68, 739.66,41324.02,   0.00,42420.95,12377.03,12450.86,9487.80,5015.39,3089.87,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.72,   9.48,  12.77,   0.00,   0.00,  12.77,   2.10,   0.00,  14.87,   2.10,   0.00,0.00000,-0.01051,-0.01051,   0.00,   0.03,   0.00,   0.00
248,   0.00,   0.00, 339.50,   7.69, 739.51,41323.76,   0.00,42420.11,12376.39,12450.74,9487.73,5015.37,3089.88,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.84,   9.71,  13.64,   0.00,   0.00,  13.64,   2.22,   0.00,  15.86,   2.22,   0.00,0.00000,-0.01202,-0.01202,   0.00,   0.03,   0.00,   0.00
249,   0.00,   0.00, 338.88,   7.90, 739.16,41323.57,   0.00,42419.26,12375.78,12450.60,9487.66,5015.34,3089.87,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.85,   9.82,  12.59,   0.00,   0.00,  12.59,   2.23,   0.00,  14.82,   2.23,   0.00,0.00000,-0.01413,-0.01413,   0.00,   0.03,   0.00,   0.00
250,   0.00,   0.00, 338.35,   8.09, 738.84,41323.41,   0.00,42418.43,12375.22,12450.46,9487.58,5015.31,3089.86,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.83,   9.82,  12.94,   0.00,   0.00,  12.94,   2.21,   0.00,  15.16,   2.21,   0.00,0.00000,-0.01613,-0.01613,   0.00,   0.03,   0.00,   0.00
251,   0.00,   0.00, 337.87,   8.27, 738.54,41323.29,   0.00,42417.67,12374.73,12450.33,9487.49,5015.27,3089.84,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.77,   9.76,  12.94,   0.00,   0.00,  12.94,   2.15,   0.00,  15.09,   2.15,   0.00,0.00000,-0.01723,-0.01723,   0.00,   0.03,   0.00,   0.00
252,   0.00,   0.00, 337.46,   8.42, 738.28,41323.23,   0.00,42417.07,12374.36,12450.22,9487.42,5015.24,3089.83,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.60,   9.74,  10.49,   0.00,   0.00,  10.49,   1.99,   0.00,  12.48,   1.99,   0.00,0.00000,-0.01543,-0.01543,   0.00,   0.03,   0.00,   0.00
253,   0.00,   0.00, 337.09,   8.56, 738.04,41323.18,   0.00,42416.52,12374.04,12450.12,9487.35,5015.21,3089.81,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.55,   9.72,   9.44,   0.00,   0.00,   9.44,   1.93,   0.00,  11.37,   1.93,   0.00,0.00000,-0.01562,-0.01562,   0.00,   0.03,   0.00,   0.00
254,   0.00,   0.00, 336.73,   8.70, 737.81,41323.14,   0.00,42415.96,12373.71,12450.00,9487.27,5015.17,3089.80,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.56,   9.66,  12.07,   0.00,   0.00,  12.07,   1.94,   0.00,  14.01,   1.94,   0.00,0.00000,-0.01800,-0.01800,   0.00,   0.03,   0.00,   0.00
255,   0.00,   0.00, 336.40,   8.84, 737.58,41323.11,   0.00,42415.44,12373.43,12449.89,9487.20,5015.14,3089.79,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.52,   9.59,  12.07,   0.00,   0.00,  12.07,   1.91,   0.00,  13.98,   1.91,   0.00,0.00000,-0.01785,-0.01785,   0.00,   0.03,   0.00,   0.00
256,   0.00,   0.00, 336.08,   8.97, 737.36,41323.09,   0.00,42414.95,12373.18,12449.77,9487.12,5015.10,3089.77,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.49,   9.53,  11.72,   0.00,   0.00,  11.72,   1.88,   0.00,  13.59,   1.88,   0.00,0.00000,-0.01777,-0.01777,   0.00,   0.03,   0.00,   0.00
257,   0.00,   0.00, 335.76,   9.09, 737.14,41323.06,   0.00,42414.43,12372.92,12449.65,9487.04,5015.07,3089.75,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.52,   9.43,  14.52,   0.00,   0.00,  14.52,   1.91,   0.00,  16.43,   1.91,   0.00,0.00000,-0.02078,-0.02078,   0.00,   0.03,   0.00,   0.00
258,   0.00,   0.00, 335.45,   9.22, 736.92,41323.06,   0.00,42413.90,12372.69,12449.51,9486.96,5015.02,3089.73,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.53,   9.32,  15.39,   0.00,   0.00,  15.39,   1.92,   0.00,  17.31,   1.92,   0.00,0.00000,-0.02193,-0.02193,   0.00,   0.03,   0.00,   0.00
259,   0.00,   0.00, 334.82,   7.66, 738.35,41322.76,   0.00,42413.05,12372.13,12449.37,9486.86,5014.98,3089.70,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.86,   9.52,  14.87,   0.00,   0.00,  14.87,   2.24,   0.00,  17.11,   2.24,   0.00,0.00000,-0.01161,-0.01161,   0.00,   0.03,   0.00,   0.00
260,   0.00,   0.00, 334.21,   7.87, 738.01,41322.53,   0.00,42412.21,12371.59,12449.24,9486.78,5014.93,3089.67,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.84,   9.64,  12.42,   0.00,   0.00,  12.42,   2.23,   0.00,  14.65,   2.23,   0.00,0.00000,-0.01366,-0.01366,   0.00,   0.03,   0.00,   0.00
261,   0.00,   0.00, 333.70,   8.05, 737.71,41322.39,   0.00,42411.46,12371.13,12449.12,9486.69,5014.89,3089.64,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.74,   9.69,  11.72,   0.00,   0.00,  11.72,   2.13,   0.00,  13.85,   2.13,   0.00,0.00000,-0.01379,-0.01379,   0.00,   0.03,   0.00,   0.00
262,   0.00,   0.00, 333.05,   7.67, 737.95,41322.15,   0.00,42410.58,12370.51,12448.99,9486.61,5014.84,3089.61,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.89,   9.83,  12.94,   0.00,   0.00,  12.94,   2.27,   0.00,  15.22,   2.27,   0.00,0.00000,-0.01097,-0.01097,   0.00,   0.03,   0.00,   0.00
263,   0.00,   0.00, 332.42,   7.88, 737.60,41321.89,   0.00,42409.60,12369.83,12448.85,9486.53,5014.80,3089.59,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.98,   9.87,  15.74,   0.00,   0.00,  15.74,   2.37,   0.00,  18.11,   2.37,   0.00,0.00000,-0.01574,-0.01574,   0.00,   0.03,   0.00,   0.00
264,   0.00,   0.00, 331.89,   8.07, 737.28,41321.71,   0.00,42408.73,12369.27,12448.71,9486.44,5014.76,3089.56,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.87,   9.83,  13.12,   0.00,   0.00,  13.12,   2.26,   0.00,  15.38,   2.26,   0.00,0.00000,-0.01553,-0.01553,   0.00,   0.03,   0.00,   0.00
265,   0.00,   0.00, 331.43,   8.24, 736.99,41321.60,   0.00,42407.97,12368.79,12448.58,9486.35,5014.72,3089.53,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.76,   9.77,  12.24,   0.00,   0.00,  12.24,   2.16,   0.00,  14.40,   2.16,   0.00,0.00000,-0.01609,-0.01609,   0.00,   0.03,   0.00,   0.00
266,   0.00,   0.00, 330.78,   7.67, 737.42,41321.36,   0.00,42407.05,12368.16,12448.45,9486.26,5014.67,3089.51,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.92,   9.89,  12.59,   0.00,   0.00,  12.59,   2.30,   0.00,  14.89,   2.30,   0.00,0.00000,-0.00793,-0.00793,   0.00,   0.03,   0.00,   0.00
267,   0.00,   0.00, 330.11,   7.90, 737.05,41321.13,   0.00,42406.12,12367.52,12448.31,9486.18,5014.63,3089.48,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.93,  10.00,  11.54,   0.00,   0.00,  11.54,   2.31,   0.00,  13.85,   2.31,   0.00,0.00000,-0.01097,-0.01097,   0.00,   0.03,   0.00,   0.00
268,   0.00,   0.00, 329.47,   8.12, 736.67,41320.93,   0.00,42405.18,12366.87,12448.17,9486.09,5014.59,3089.46,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.95,  10.06,  12.24,   0.00,   0.00,  12.24,   2.33,   0.00,  14.57,   2.33,   0.00,0.00000,-0.01330,-0.01330,   0.00,   0.03,   0.00,   0.00
269,   0.00,   0.00, 328.89,   8.33, 736.32,41320.77,   0.00,42404.32,12366.30,12448.03,9486.00,5014.55,3089.44,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.86,  10.07,  12.24,   0.00,   0.00,  12.24,   2.24,   0.00,  14.49,   2.24,   0.00,0.00000,-0.01303,-0.01303,   0.00,   0.03,   0.00,   0.00
270,   0.00,   0.00, 328.36,   8.52, 736.00,41320.63,   0.00,42403.47,12365.76,12447.89,9485.90,5014.51,3089.41,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.85,  10.03,  12.94,   0.00,   0.00,  12.94,   2.23,   0.00,  15.17,   2.23,   0.00,0.00000,-0.01438,-0.01438,   0.00,   0.03,   0.00,   0.00
271,   0.00,   0.00, 327.86,   7.63, 736.76,41320.47,   0.00,42402.63,12365.22,12447.74,9485.81,5014.46,3089.39,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.84,   9.98,  13.47,   0.00,   0.00,  13.47,   2.22,   0.00,  15.68,   2.22,   0.00,0.00000,-0.01478,-0.01478,   0.00,   0.03,   0.00,   0.00
272,   0.00,   0.00, 327.41,   7.80, 736.48,41320.36,   0.00,42401.89,12364.77,12447.61,9485.72,5014.42,3089.37,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.75,   9.92,  11.72,   0.00,   0.00,  11.72,   2.12,   0.00,  13.84,   2.12,   0.00,0.00000,-0.01539,-0.01539,   0.00,   0.03,   0.00,   0.00
273,   0.00,   0.00, 327.03,   7.94, 736.24,41320.30,   0.00,42401.35,12364.43,12447.52,9485.65,5014.39,3089.35,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.54,   9.92,   9.27,   0.00,   0.00,   9.27,   1.91,   0.00,  11.18,   1.91,   0.00,0.00000,-0.01381,-0.01381,   0.00,   0.03,   0.00,   0.00
274,   0.00,   0.00, 326.71,   8.07, 736.03,41320.26,   0.00,42401.01,12364.18,12447.46,9485.61,5014.38,3089.37,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.34,  10.03,   7.70,   0.00,   0.00,   7.70,   1.70,   0.00,   9.40,   1.70,   0.00,0.00000,-0.01238,-0.01238,   0.00,   0.03,   0.00,   0.00
275,   0.00,   0.00, 326.41,   8.19, 735.83,41320.23,   0.00,42400.69,12363.96,12447.40,9485.58,5014.38,3089.38,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.32,  10.12,   7.87,   0.00,   0.00,   7.87,   1.69,   0.00,   9.56,   1.69,   0.00,0.00000,-0.01247,-0.01247,   0.00,   0.03,   0.00,   0.00
276,   0.00,   0.00, 326.15,   8.29, 735.66,41320.22,   0.00,42400.54,12363.80,12447.37,9485.56,5014.39,3089.42,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.15,  10.31,   6.12,   0.00,   0.00,   6.12,   1.52,   0.00,   7.64,   1.52,   0.00,0.00000,-0.01087,-0.01087,   0.00,   0.03,   0.00,   0.00
277,   0.00,   0.00, 325.79,   7.56, 736.30,41320.13,   0.00,42400.27,12363.55,12447.33,9485.54,5014.40,3089.45,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.27,  10.56,   6.30,   0.00,   0.00,   6.30,   1.64,   0.00,   7.93,   1.64,   0.00,0.00000,-0.00797,-0.00797,   0.00,   0.03,   0.00,   0.00
278,   0.00,   0.00, 325.47,   7.68, 736.11,41320.07,   0.00,42400.00,12363.32,12447.28,9485.52,5014.40,3089.47,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.27,  10.75,   6.82,   0.00,   0.00,   6.82,   1.64,   0.00,   8.46,   1.64,   0.00,0.00000,-0.00873,-0.00873,   0.00,   0.03,   0.00,   0.00
279,   0.00,   0.00, 325.18,   7.79, 735.93,41320.03,   0.00,42399.76,12363.12,12447.24,9485.50,5014.41,3089.49,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.24,  10.91,   5.77,   0.00,   0.00,   5.77,   1.61,   0.00,   7.38,   1.61,   0.00,0.00000,-0.00923,-0.00923,   0.00,   0.03,   0.00,   0.00
280,   0.00,   0.00, 324.92,   7.89, 735.76,41320.01,   0.00,42399.52,12362.94,12447.19,9485.47,5014.41,3089.51,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.24,  11.03,   5.42,   0.00,   0.00,   5.42,   1.61,   0.00,   7.03,   1.61,   0.00,0.00000,-0.00973,-0.00973,   0.00,   0.03,   0.00,   0.00
281,   0.00,   0.00, 324.64,   7.99, 735.59,41319.96,   0.00,42399.14,12362.67,12447.11,9485.43,5014.40,3089.53,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.38,  11.03,   8.92,   0.00,   0.00,   8.92,   1.76,   0.00,  10.68,   1.76,   0.00,0.00000,-0.01423,-0.01423,   0.00,   0.03,   0.00,   0.00
282,   0.00,   0.00, 324.37,   8.10, 735.41,41319.92,   0.00,42398.66,12362.38,12446.99,9485.37,5014.39,3089.53,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.47,  10.94,  10.84,   0.00,   0.00,  10.84,   1.86,   0.00,  12.70,   1.86,   0.00,0.00000,-0.01665,-0.01665,   0.00,   0.03,   0.00,   0.00
283,   0.00,   0.00, 324.10,   8.20, 735.23,41319.90,   0.00,42398.18,12362.14,12446.87,9485.30,5014.35,3089.52,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.48,  10.82,  10.67,   0.00,   0.00,  10.67,   1.87,   0.00,  12.54,   1.87,   0.00,0.00000,-0.01605,-0.01605,   0.00,   0.03,   0.00,   0.00
284,   0.00,   0.00, 323.85,   8.31, 735.05,41319.90,   0.00,42397.74,12361.95,12446.76,9485.22,5014.31,3089.49,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.44,  10.71,   9.62,   0.00,   0.00,   9.62,   1.83,   0.00,  11.45,   1.83,   0.00,0.00000,-0.01472,-0.01472,   0.00,   0.03,   0.00,   0.00
285,   0.00,   0.00, 323.29,   7.61, 735.63,41319.73,   0.00,42397.11,12361.55,12446.67,9485.15,5014.27,3089.47,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.63,  10.92,   8.57,   0.00,   0.00,   8.57,   2.01,   0.00,  10.58,   2.01,   0.00,0.00000,-0.00546,-0.00546,   0.00,   0.03,   0.00,   0.00
286,   0.00,   0.00, 322.71,   7.80, 735.32,41319.56,   0.00,42396.40,12361.07,12446.56,9485.09,5014.24,3089.44,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.71,  11.08,   9.79,   0.00,   0.00,   9.79,   2.09,   0.00,  11.89,   2.09,   0.00,0.00000,-0.00886,-0.00886,   0.00,   0.03,   0.00,   0.00
287,   0.00,   0.00, 322.21,   7.98, 735.02,41319.44,   0.00,42395.75,12360.66,12446.45,9485.02,5014.20,3089.42,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.66,  11.16,   7.87,   0.00,   0.00,   7.87,   2.04,   0.00,   9.91,   2.04,   0.00,0.00000,-0.00943,-0.00943,   0.00,   0.03,   0.00,   0.00
288,   0.00,   0.00, 321.59,   7.64, 735.22,41319.28,   0.00,42394.98,12360.15,12446.33,9484.94,5014.16,3089.39,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.77,  11.31,   9.27,   0.00,   0.00,   9.27,   2.15,   0.00,  11.42,   2.15,   0.00,0.00000,-0.00481,-0.00481,   0.00,   0.03,   0.00,   0.00
289,   0.00,   0.00, 320.96,   7.86, 734.86,41319.14,   0.00,42394.23,12359.65,12446.22,9484.87,5014.13,3089.37,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.75,  11.48,   7.70,   0.00,   0.00,   7.70,   2.13,   0.00,   9.82,   2.13,   0.00,0.00000,-0.00649,-0.00649,   0.00,   0.03,   0.00,   0.00
290,   0.00,   0.00, 320.40,   8.06, 734.52,41319.08,   0.00,42393.67,12359.24,12446.13,9484.82,5014.11,3089.37,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.57,  11.69,   6.30,   0.00,   0.00,   6.30,   1.94,   0.00,   8.24,   1.94,   0.00,0.00000,-0.00670,-0.00670,   0.00,   0.03,   0.00,   0.00
291,   0.00,   0.00, 319.90,   7.61, 734.85,41319.03,   0.00,42393.26,12358.90,12446.07,9484.78,5014.12,3089.39,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.41,  11.95,   5.77,   0.00,   0.00,   5.77,   1.78,   0.00,   7.55,   1.78,   0.00,0.00000,-0.00622,-0.00622,   0.00,   0.03,   0.00,   0.00
