Daily crop growth at site boone3 in year 1
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,Total_crops,,,,Crop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LeafC,StemC,RootC,GrainC,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,
,degree_C,mm,mm,MJ/m2/d,mm,mm,mm,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,,degree_C,,mm,,,kgN/ha/d,,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgN/ha,kgN/ha,kgN/ha,kgN/ha,
 120,     13.50,      0.00,      0.00,     20.35,      2.80,      0.17,      2.62,      8.58,      8.58,      6.27,      0.00,         1,    338.50,      0.13,      2.05,      1.00,      0.07,      1.00,      0.01,      0.07,      0.00,      0.00,      0.07,      0.36,      4.54,      1.66,      1.66,      1.21,      0.00,      0.00,      0.00,      0.00,      8.58,      8.58,      6.27,      0.00,      0.13,      0.13,      0.10,      0.00,
 121,     12.75,      2.00,      0.00,     16.47,      2.19,      0.14,      2.04,      9.97,      9.97,      7.24,      0.00,         1,    351.25,      0.14,      1.93,      1.00,      0.06,      1.00,      0.01,      0.06,      0.00,      0.00,      0.06,      0.42,      3.77,      1.38,      1.38,      1.00,      0.00,      0.00,      0.00,      0.00,      9.97,      9.97,      7.24,      0.00,      0.15,      0.15,      0.11,      0.00,
 122,     16.25,      2.00,      0.00,     19.68,      2.97,      0.33,      2.63,     13.24,     13.24,      9.54,      0.00,         1,    367.50,      0.14,      2.46,      1.00,      0.14,      1.00,      0.01,      0.14,      0.00,      0.00,      0.14,      0.56,      8.83,      3.25,      3.25,      2.34,      0.00,      0.00,      0.00,      0.00,     13.24,     13.24,      9.54,      0.00,      0.21,      0.21,      0.15,      0.00,
 123,     13.00,      0.00,      0.00,     19.55,      2.64,      0.16,      2.33,     14.80,     14.80,     10.59,      0.00,         1,    380.50,      0.15,      1.97,      1.00,      0.06,      1.00,      0.02,      0.06,      0.00,      0.00,      0.06,      0.62,      4.16,      1.53,      1.53,      1.10,      0.00,      0.00,      0.00,      0.00,     14.80,     14.80,     10.59,      0.00,      0.23,      0.23,      0.16,      0.00,
 124,     10.00,      0.00,      0.00,     21.56,      2.68,      0.06,      1.92,     15.42,     15.42,     10.98,      0.00,         1,    390.50,      0.15,      1.52,      1.00,      0.03,      1.00,      0.02,      0.03,      0.00,      0.00,      0.03,      0.65,      1.63,      0.60,      0.60,      0.43,      0.00,      0.00,      0.00,      0.00,     15.42,     15.42,     10.98,      0.00,      0.24,      0.24,      0.17,      0.00,
 125,     11.25,      0.00,      0.00,     21.42,      2.81,      0.09,      1.59,     16.38,     16.38,     11.60,      0.00,         1,    401.75,      0.16,      1.71,      1.00,      0.04,      1.00,      0.02,      0.04,      0.00,      0.00,      0.04,      0.69,      2.53,      0.94,      0.94,      0.66,      0.00,      0.00,      0.00,      0.00,     16.38,     16.38,     11.60,      0.00,      0.25,      0.25,      0.18,      0.00,
 126,     11.75,      1.00,      0.00,     14.19,      1.87,      0.11,      1.16,     17.51,     17.51,     12.33,      0.00,         1,    413.50,      0.16,      1.78,      1.00,      0.05,      1.00,      0.02,      0.05,      0.00,      0.00,      0.05,      0.73,      2.99,      1.11,      1.11,      0.78,      0.00,      0.00,      0.00,      0.00,     17.51,     17.51,     12.33,      0.00,      0.27,      0.27,      0.19,      0.00,
 127,     15.50,      0.00,      0.00,     17.81,      2.64,      0.30,      1.27,     20.49,     20.49,     14.31,      0.00,         1,    429.00,      0.17,      2.35,      1.00,      0.12,      1.00,      0.02,      0.12,      0.00,      0.00,      0.12,      0.86,      7.95,      2.95,      2.95,      2.06,      0.00,      0.00,      0.00,      0.00,     20.49,     20.49,     14.31,      0.00,      0.32,      0.32,      0.22,      0.00,
 128,     13.50,      4.00,      0.00,     11.78,      1.78,      0.19,      1.57,     22.38,     22.38,     15.53,      0.00,         1,    442.50,      0.17,      1.78,      1.00,      0.08,      1.00,      0.03,      0.08,      0.00,      0.00,      0.08,      0.93,      4.99,      1.85,      1.85,      1.29,      0.00,      0.00,      0.00,      0.00,     22.38,     22.38,     15.53,      0.00,      0.35,      0.35,      0.24,      0.00,
 129,     11.50,      2.00,      0.00,     14.59,      1.90,      0.11,      1.78,     23.47,     23.47,     16.19,      0.00,         1,    454.00,      0.18,      1.74,      1.00,      0.04,      1.00,      0.03,      0.04,      0.00,      0.00,      0.04,      0.98,      2.85,      1.06,      1.06,      0.73,      0.00,      0.00,      0.00,      0.00,     23.47,     23.47,     16.19,      0.00,      0.36,      0.36,      0.25,      0.00,
 130,     13.25,      0.00,      0.00,     21.02,      2.96,      0.18,      2.18,     25.28,     25.28,     17.32,      0.00,         1,    467.25,      0.18,      2.01,      1.00,      0.07,      1.00,      0.03,      0.07,      0.00,      0.00,      0.07,      1.05,      4.74,      1.77,      1.77,      1.21,      0.00,      0.00,      0.00,      0.00,     25.28,     25.28,     17.32,      0.00,      0.39,      0.39,      0.27,      0.00,
 131,     12.50,      3.00,      0.00,     13.92,      2.03,      0.15,      1.85,     26.77,     26.77,     18.23,      0.00,         1,    479.75,      0.19,      1.90,      1.00,      0.06,      1.00,      0.03,      0.06,      0.00,      0.00,      0.06,      1.11,      3.89,      1.45,      1.45,      0.99,      0.00,      0.00,      0.00,      0.00,     26.77,     26.77,     18.23,      0.00,      0.41,      0.41,      0.28,      0.00,
 132,     10.25,      6.00,      0.00,      9.37,      1.29,      0.07,      1.21,     27.51,     27.51,     18.64,      0.00,         1,    490.00,      0.19,      1.29,      1.00,      0.03,      1.00,      0.04,      0.03,      0.00,      0.00,      0.03,      1.14,      1.91,      0.71,      0.71,      0.48,      0.00,      0.00,      0.00,      0.00,     27.51,     27.51,     18.64,      0.00,      0.43,      0.43,      0.29,      0.00,
 133,     11.25,      2.00,      0.00,     12.45,      1.64,      0.10,      1.53,     28.56,     28.56,     19.24,      0.00,         1,    501.25,      0.20,      1.64,      1.00,      0.04,      1.00,      0.04,      0.04,      0.00,      0.00,      0.04,      1.18,      2.69,      1.01,      1.01,      0.68,      0.00,      0.00,      0.00,      0.00,     28.56,     28.56,     19.24,      0.00,      0.44,      0.44,      0.30,      0.00,
 134,     12.75,      2.00,      0.00,     14.06,      1.92,      0.95,      0.96,     38.10,     38.10,     25.50,      0.00,         1,    514.00,      0.20,      1.92,      1.00,      0.39,      1.00,      0.04,      0.39,      0.00,      0.00,      0.39,      1.58,     25.35,      9.50,      9.50,      6.36,      0.00,      0.00,      0.00,      0.00,     38.10,     38.10,     25.50,      0.00,      0.59,      0.59,      0.40,      0.00,
 135,     11.75,      0.00,      0.00,     18.07,      2.33,      0.71,      1.60,     45.30,     45.30,     30.14,      0.00,         1,    525.75,      0.21,      1.78,      1.00,      0.29,      1.00,      0.05,      0.29,      0.00,      0.00,      0.29,      1.87,     19.03,      7.14,      7.14,      4.75,      0.00,      0.00,      0.00,      0.00,     45.30,     45.30,     30.14,      0.00,      0.70,      0.70,      0.47,      0.00,
 136,      9.75,      0.00,      0.00,     11.92,      1.48,      0.36,      1.00,     48.99,     48.99,     32.43,      0.00,         1,    535.50,      0.21,      1.48,      1.00,      0.15,      1.00,      0.06,      0.15,      0.00,      0.00,      0.15,      2.02,      9.68,      3.64,      3.64,      2.41,      0.00,      0.00,      0.00,      0.00,     48.99,     48.99,     32.43,      0.00,      0.76,      0.76,      0.50,      0.00,
 137,      8.25,      0.00,      0.00,     15.26,      1.73,      0.20,      1.16,     51.01,     51.01,     33.62,      0.00,         1,    543.75,      0.21,      1.25,      1.00,      0.08,      1.00,      0.07,      0.08,      0.00,      0.00,      0.08,      2.10,      5.22,      1.96,      1.96,      1.29,      0.00,      0.00,      0.00,      0.00,     51.01,     51.01,     33.62,      0.00,      0.79,      0.79,      0.52,      0.00,
 138,      9.75,      0.00,      0.00,     23.30,      2.98,      0.36,      1.51,     54.73,     54.73,     35.90,      0.00,         1,    553.50,      0.22,      1.48,      1.00,      0.15,      1.00,      0.07,      0.15,      0.00,      0.00,      0.15,      2.25,      9.73,      3.66,      3.66,      2.40,      0.00,      0.00,      0.00,      0.00,     54.73,     54.73,     35.90,      0.00,      0.85,      0.85,      0.56,      0.00,
 139,     15.50,      0.00,      0.00,     23.30,      3.75,      1.89,      0.84,     73.89,     73.89,     48.07,      0.00,         1,    569.00,      0.22,      2.35,      1.00,      0.78,      1.00,      0.07,      0.78,      0.00,      0.00,      0.78,      3.04,     50.49,     19.05,     19.05,     12.39,      0.00,      0.00,      0.00,      0.00,     73.89,     73.89,     48.07,      0.00,      1.15,      1.15,      0.75,      0.00,
 140,     18.25,      0.00,      0.00,     22.76,      3.96,      3.24,      0.29,    106.72,    106.72,     68.78,      0.00,         1,    587.25,      0.23,      2.77,      1.00,      1.34,      1.00,      0.10,      1.34,      0.00,      0.00,      1.34,      4.37,     86.38,     32.66,     32.66,     21.05,      0.00,      0.00,      0.00,      0.00,    106.72,    106.72,     68.78,      0.00,      1.65,      1.65,      1.07,      0.00,
 141,     17.25,      3.00,      0.00,     13.66,      2.33,      2.33,      0.00,    134.33,    134.33,     85.80,      0.00,         1,    604.50,      0.24,      2.33,      1.00,      1.12,      1.00,      0.14,      1.12,      0.00,      0.00,      1.12,      5.49,     72.23,     27.37,     27.37,     17.48,      0.00,      0.00,      0.00,      0.00,    134.33,    134.33,     85.80,      0.00,      2.08,      2.08,      1.33,      0.00,
 142,     12.75,      2.00,      0.00,      9.64,      1.42,      0.97,      0.43,    144.35,    144.35,     91.59,      0.00,         1,    617.25,      0.24,      1.42,      1.00,      0.40,      1.00,      0.18,      0.40,      0.00,      0.00,      0.40,      5.89,     25.83,      9.81,      9.81,      6.22,      0.00,      0.00,      0.00,      0.00,    144.35,    144.35,     91.59,      0.00,      2.24,      2.24,      1.42,      0.00,
 143,     10.00,      5.00,      0.00,      5.49,      0.87,      0.40,      0.45,    148.62,    148.62,     93.80,      0.00,         1,    627.25,      0.25,      0.87,      1.00,      0.17,      1.00,      0.19,      0.17,      0.00,      0.00,      0.17,      6.06,     10.76,      4.09,      4.09,      2.58,      0.00,      0.00,      0.00,      0.00,    148.62,    148.62,     93.80,      0.00,      2.30,      2.30,      1.45,      0.00,
 144,      8.50,      5.00,      0.00,      4.42,      0.71,      0.22,      0.47,    151.03,    151.03,     94.89,      0.00,         1,    635.75,      0.25,      0.71,      1.00,      0.09,      1.00,      0.20,      0.09,      0.00,      0.00,      0.09,      6.15,      5.89,      2.24,      2.24,      1.41,      0.00,      0.00,      0.00,      0.00,    151.03,    151.03,     94.89,      0.00,      2.34,      2.34,      1.47,      0.00,
 145,     10.25,      5.00,      0.00,      7.77,      1.11,      0.44,      0.66,    155.71,    155.71,     97.31,      0.00,         1,    646.00,      0.25,      1.11,      1.00,      0.18,      1.00,      0.20,      0.18,      0.00,      0.00,      0.18,      6.34,     11.78,      4.49,      4.49,      2.81,      0.00,      0.00,      0.00,      0.00,    155.71,    155.71,     97.31,      0.00,      2.41,      2.41,      1.51,      0.00,
 146,     10.50,     31.00,      0.00,      7.10,      1.05,      0.48,      0.55,    160.82,    160.82,     99.95,      0.00,         1,    656.50,      0.26,      1.05,      1.00,      0.20,      1.00,      0.21,      0.20,      0.00,      0.00,      0.20,      6.53,     12.86,      4.91,      4.91,      3.05,      0.00,      0.00,      0.00,      0.00,    160.82,    160.82,     99.95,      0.00,      2.49,      2.49,      1.55,      0.00,
 147,     11.50,     30.00,      0.00,      9.64,      1.37,      0.67,      0.69,    167.88,    167.88,    103.70,      0.00,         1,    668.00,      0.26,      1.37,      1.00,      0.28,      1.00,      0.21,      0.28,      0.00,      0.00,      0.28,      6.81,     17.87,      6.83,      6.83,      4.22,      0.00,      0.00,      0.00,      0.00,    167.88,    167.88,    103.70,      0.00,      2.60,      2.60,      1.61,      0.00,
 148,     14.25,     20.00,      0.00,     11.51,      1.76,      1.43,      0.32,    182.74,    182.74,    112.02,      0.00,         1,    682.25,      0.27,      1.76,      1.00,      0.59,      1.00,      0.22,      0.59,      0.00,      0.00,      0.59,      7.40,     38.04,     14.56,     14.56,      8.92,      0.00,      0.00,      0.00,      0.00,    182.74,    182.74,    112.02,      0.00,      2.83,      2.83,      1.74,      0.00,
 149,     16.25,      9.00,      0.00,     14.06,      2.26,      2.22,      0.03,    205.83,    205.83,    125.08,      0.00,         1,    698.50,      0.27,      2.26,      1.00,      0.92,      1.00,      0.24,      0.92,      0.00,      0.00,      0.92,      8.32,     59.24,     22.72,     22.72,     13.81,      0.00,      0.00,      0.00,      0.00,    205.83,    205.83,    125.08,      0.00,      3.19,      3.19,      1.94,      0.00,
 150,     17.75,      0.00,      0.00,     19.55,      3.05,      2.96,      0.09,    236.58,    236.58,    142.40,      0.00,         1,    716.25,      0.28,      2.69,      1.00,      1.22,      1.00,      0.27,      1.22,      0.00,      0.00,      1.22,      9.54,     78.81,     30.29,     30.29,     18.23,      0.00,      0.00,      0.00,      0.00,    236.58,    236.58,    142.40,      0.00,      3.67,      3.67,      2.21,      0.00,
 151,     17.00,      5.00,      0.00,     14.33,      2.37,      2.37,      0.00,    263.39,    263.39,    157.09,      0.00,         1,    733.25,      0.29,      2.37,      1.00,      1.06,      1.00,      0.32,      1.06,      0.00,      0.00,      1.06,     10.60,     68.32,     26.31,     26.31,     15.69,      0.00,      0.00,      0.00,      0.00,    263.39,    263.39,    157.09,      0.00,      4.08,      4.08,      2.43,      0.00,
 152,     14.75,     28.00,      0.00,      9.37,      1.51,      1.51,      0.00,    280.19,    280.19,    165.78,      0.00,         1,    748.00,      0.29,      1.51,      1.00,      0.66,      1.00,      0.35,      0.66,      0.00,      0.00,      0.66,     11.26,     42.29,     16.32,     16.32,      9.66,      0.00,      0.00,      0.00,      0.00,    280.19,    280.19,    165.78,      0.00,      4.34,      4.34,      2.57,      0.00,
 153,     14.75,      0.00,      0.00,     18.21,      2.57,      1.58,      0.97,    297.00,    297.00,    174.32,      0.00,         1,    762.75,      0.30,      2.24,      1.00,      0.65,      1.00,      0.37,      0.65,      0.00,      0.00,      0.65,     11.91,     42.15,     16.29,     16.29,      9.56,      0.00,      0.00,      0.00,      0.00,    297.00,    297.00,    174.32,      0.00,      4.60,      4.60,      2.70,      0.00,
 154,     14.75,      0.00,      0.00,     22.09,      3.17,      1.57,      1.59,    313.80,    313.80,    182.70,      0.00,         1,    777.50,      0.30,      2.24,      0.99,      0.65,      1.00,      0.40,      0.65,      0.00,      0.00,      0.65,     12.56,     41.97,     16.25,     16.25,      9.46,      0.00,      0.00,      0.00,      0.00,    313.80,    313.80,    182.70,      0.00,      4.86,      4.86,      2.83,      0.00,
 155,     15.75,      5.00,      0.00,     12.85,      2.03,      1.96,      0.05,    334.64,    334.64,    193.15,      0.00,         1,    793.25,      0.31,      2.03,      0.99,      0.81,      1.00,      0.42,      0.81,      0.00,      0.00,      0.81,     13.37,     52.13,     20.23,     20.23,     11.68,      0.00,      0.00,      0.00,      0.00,    334.64,    334.64,    193.15,      0.00,      5.19,      5.19,      2.99,      0.00,
 156,     14.00,      7.00,      0.00,      7.63,      1.27,      1.27,      0.00,    348.68,    348.68,    199.70,      0.00,         1,    807.25,      0.32,      1.27,      0.99,      0.54,      1.00,      0.45,      0.54,      0.00,      0.00,      0.54,     13.90,     34.64,     13.47,     13.47,      7.71,      0.00,      0.00,      0.00,      0.00,    348.68,    348.68,    199.70,      0.00,      5.40,      5.40,      3.10,      0.00,
 157,     17.75,      0.00,      0.00,     19.28,      2.98,      2.87,      0.10,    379.26,    379.26,    215.09,      0.00,         1,    825.00,      0.32,      2.69,      1.00,      1.19,      1.00,      0.46,      1.19,      0.00,      0.00,      1.19,     15.09,     76.55,     29.82,     29.82,     16.91,      0.00,      0.00,      0.00,      0.00,    379.26,    379.26,    215.09,      0.00,      5.88,      5.88,      3.33,      0.00,
 158,     17.75,     18.00,      0.00,     12.85,      2.17,      2.17,      0.00,    409.78,    409.78,    230.10,      0.00,         1,    842.75,      0.33,      2.17,      0.99,      1.18,      1.00,      0.51,      1.18,      0.00,      0.00,      1.18,     16.27,     76.05,     29.69,     29.69,     16.67,      0.00,      0.00,      0.00,      0.00,    409.78,    409.78,    230.10,      0.00,      6.35,      6.35,      3.57,      0.00,
 159,     16.00,      0.00,      0.00,     12.05,      1.88,      1.88,      0.00,    431.65,    431.65,    240.21,      0.00,         1,    858.75,      0.34,      1.88,      0.99,      0.83,      1.00,      0.55,      0.83,      0.00,      0.00,      0.83,     17.10,     53.84,     21.06,     21.06,     11.72,      0.00,      0.00,      0.00,      0.00,    431.65,    431.65,    240.21,      0.00,      6.69,      6.69,      3.72,      0.00,
 160,     16.25,      0.00,      0.00,     13.25,      2.04,      2.04,      0.00,    454.61,    454.61,    250.68,      0.00,         1,    875.00,      0.34,      2.04,      1.00,      0.87,      1.00,      0.58,      0.87,      0.00,      0.00,      0.87,     17.98,     56.38,     22.10,     22.10,     12.19,      0.00,      0.00,      0.00,      0.00,    454.61,    454.61,    250.68,      0.00,      7.05,      7.05,      3.89,      0.00,
 161,     18.75,      0.00,      0.00,     19.55,      3.11,      3.11,      0.00,    490.55,    490.55,    267.63,      0.00,         1,    893.75,      0.35,      2.84,      1.00,      1.38,      1.00,      0.61,      1.38,      0.00,      0.00,      1.38,     19.36,     88.84,     34.90,     34.90,     19.04,      0.00,      0.00,      0.00,      0.00,    490.55,    490.55,    267.63,      0.00,      7.60,      7.60,      4.15,      0.00,
 162,     19.25,      3.00,      0.00,     14.46,      2.54,      2.54,      0.00,    529.33,    529.33,    285.63,      0.00,         1,    913.00,      0.36,      2.54,      1.00,      1.48,      1.00,      0.65,      1.48,      0.00,      0.00,      1.48,     20.84,     95.56,     37.63,     37.63,     20.30,      0.00,      0.00,      0.00,      0.00,    529.33,    529.33,    285.63,      0.00,      8.20,      8.20,      4.43,      0.00,
 163,     19.50,      0.00,      0.00,     13.66,      2.33,      2.33,      0.00,    569.50,    569.50,    303.89,      0.00,         1,    932.50,      0.37,      2.33,      1.00,      1.53,      1.00,      0.71,      1.53,      0.00,      0.00,      1.53,     22.36,     98.61,     38.92,     38.92,     20.77,      0.00,      0.00,      0.00,      0.00,    569.50,    569.50,    303.89,      0.00,      8.83,      8.83,      4.71,      0.00,
 164,     16.25,      5.00,      0.00,      8.57,      1.49,      1.49,      0.00,    592.25,    592.25,    313.07,      0.00,         1,    948.75,      0.37,      1.49,      0.99,      0.85,      1.00,      0.76,      0.85,      0.00,      0.00,      0.85,     23.21,     54.68,     21.63,     21.63,     11.43,      0.00,      0.00,      0.00,      0.00,    592.25,    592.25,    313.07,      0.00,      9.18,      9.18,      4.85,      0.00,
 165,     16.50,      5.00,      0.00,     12.85,      2.07,      2.07,      0.00,    616.05,    616.05,    322.54,      0.00,         1,    965.25,      0.38,      2.07,      1.00,      0.88,      1.00,      0.79,      0.88,      0.00,      0.00,      0.88,     24.10,     57.07,     22.61,     22.61,     11.84,      0.00,      0.00,      0.00,      0.00,    616.05,    616.05,    322.54,      0.00,      9.55,      9.55,      5.00,      0.00,
 166,     18.25,      0.00,      0.00,     21.02,      3.31,      2.94,      0.36,    648.50,    648.50,    335.93,      0.00,         1,    983.50,      0.39,      2.77,      1.00,      1.22,      1.00,      0.82,      1.21,      0.00,      0.00,      1.21,     25.31,     78.28,     31.09,     31.09,     16.10,      0.00,      0.00,      0.00,      0.00,    648.50,    648.50,    335.93,      0.00,     10.05,     10.05,      5.21,      0.00,
 167,     15.50,      0.00,      0.00,     19.28,      2.76,      1.71,      1.03,    667.89,    667.89,    342.83,      0.00,         1,    999.00,      0.39,      2.35,      1.00,      0.71,      1.00,      0.86,      0.71,      0.00,      0.00,      0.71,     26.02,     45.69,     18.18,     18.18,      9.33,      0.00,      0.00,      0.00,      0.00,    667.89,    667.89,    342.83,      0.00,     10.35,     10.35,      5.31,      0.00,
 168,     15.00,      0.00,      0.00,     21.82,      3.10,      1.52,      1.57,    685.24,    685.24,    348.63,      0.00,         1,   1014.00,      0.40,      2.27,      1.00,      0.63,      1.00,      0.89,      0.63,      0.00,      0.00,      0.63,     26.65,     40.49,     16.14,     16.14,      8.21,      0.00,      0.00,      0.00,      0.00,    685.24,    685.24,    348.63,      0.00,     10.62,     10.62,      5.40,      0.00,
 169,     15.75,      6.00,      0.00,     13.66,      2.12,      1.77,      0.33,    701.59,    701.59,    355.55,      7.65,         1,   1029.75,      0.40,      2.12,      1.00,      0.73,      1.00,      0.91,      0.73,      0.00,      0.00,      0.73,     27.38,     47.29,     18.78,     18.78,      9.52,      0.20,      0.00,      0.00,      0.00,    701.59,    701.59,    355.55,      7.65,     10.85,     10.85,      5.50,      0.19,
 170,     18.50,      0.00,      0.00,     14.73,      2.38,      2.38,      0.00,    727.00,    727.00,    368.17,     23.17,         1,   1048.25,      0.41,      2.38,      1.00,      1.23,      1.00,      0.94,      1.22,      0.00,      0.00,      1.22,     28.60,     78.95,     31.11,     31.11,     15.75,      0.99,      0.00,      0.00,      0.00,    727.00,    727.00,    368.17,     23.17,     11.18,     11.18,      5.66,      0.57,
 171,     19.00,      0.00,      0.00,     17.67,      2.82,      2.82,      0.00,    754.08,    754.08,    381.61,     40.54,         1,   1067.25,      0.42,      2.82,      1.00,      1.32,      1.00,      0.98,      1.32,      0.00,      0.00,      1.32,     29.92,     84.95,     33.19,     33.19,     16.79,      1.78,      0.00,      0.00,      0.00,    754.08,    754.08,    381.61,     40.54,     11.54,     11.54,      5.84,      0.99,
 172,     17.00,     10.00,      0.00,     14.33,      2.30,      2.21,      0.07,    771.25,    771.25,    390.04,     56.81,         1,   1084.25,      0.43,      2.30,      1.00,      0.92,      1.00,      1.03,      0.92,      0.00,      0.00,      0.92,     30.83,     59.05,     22.89,     22.89,     11.58,      1.69,      0.00,      0.00,      0.00,    771.25,    771.25,    390.04,     56.81,     11.75,     11.75,      5.94,      1.39,
 173,     15.50,     34.00,      0.00,      8.43,      1.43,      1.43,      0.00,    782.47,    782.47,    395.47,     72.04,         1,   1099.75,      0.43,      1.43,      1.00,      0.67,      1.00,      1.07,      0.67,      0.00,      0.00,      0.67,     31.50,     43.10,     16.59,     16.59,      8.39,      1.53,      0.00,      0.00,      0.00,    782.47,    782.47,    395.47,     72.04,     11.88,     11.88,      6.00,      1.75,
 174,     17.25,     21.00,      0.00,     11.65,      1.94,      1.94,      0.00,    799.50,    799.50,    403.80,     90.23,         1,   1117.00,      0.44,      1.94,      1.00,      0.94,      1.00,      1.09,      0.94,      0.00,      0.00,      0.94,     32.44,     60.58,     23.14,     23.14,     11.69,      2.61,      0.00,      0.00,      0.00,    799.50,    799.50,    403.80,     90.23,     12.08,     12.08,      6.10,      2.18,
 175,     21.25,      0.00,      0.00,     20.75,      3.58,      3.58,      0.00,    834.64,    834.64,    421.17,    115.96,         1,   1138.25,      0.45,      3.22,      1.00,      1.76,      1.00,      1.13,      1.76,      0.00,      0.00,      1.76,     34.20,    113.37,     42.89,     42.89,     21.64,      5.96,      0.00,      0.00,      0.00,    834.64,    834.64,    421.17,    115.96,     12.54,     12.54,      6.33,      2.79,
 176,     24.75,      0.00,      0.00,     21.29,      4.16,      4.16,      0.00,    887.58,    887.58,    447.42,    150.84,         1,   1163.00,      0.46,      3.75,      1.00,      2.59,      1.00,      1.19,      2.59,      0.00,      0.00,      2.59,     36.79,    167.02,     62.46,     62.46,     31.49,     10.62,      0.00,      0.00,      0.00,    887.58,    887.58,    447.42,    150.84,     13.25,     13.25,      6.68,      3.60,
 177,     26.75,      0.00,      0.00,     18.48,      3.78,      3.78,      0.00,    948.22,    948.22,    477.45,    193.71,         1,   1189.75,      0.47,      3.78,      1.00,      3.02,      1.00,      1.28,      3.01,      0.00,      0.00,      3.01,     39.80,    194.18,     71.71,     71.71,     36.11,     14.65,      0.00,      0.00,      0.00,    948.22,    948.22,    477.45,    193.71,     14.06,     14.06,      7.08,      4.60,
 178,     27.50,      0.00,      0.00,     17.81,      3.73,      3.73,      0.00,   1009.21,   1009.21,    507.54,    242.72,         1,   1217.25,      0.48,      3.73,      1.00,      3.12,      1.00,      1.39,      3.12,      0.00,      0.00,      3.12,     42.91,    201.08,     73.29,     73.29,     36.86,     17.63,      0.00,      0.00,      0.00,   1009.21,   1009.21,    507.54,    242.72,     14.86,     14.86,      7.47,      5.72,
 179,     24.00,      0.00,      0.00,     17.81,      3.36,      3.36,      0.00,   1050.35,   1050.35,    527.65,    286.64,         1,   1241.25,      0.49,      3.36,      1.00,      2.27,      1.00,      1.51,      2.27,      0.00,      0.00,      2.27,     45.18,    146.30,     52.72,     52.72,     26.48,     14.39,      0.00,      0.00,      0.00,   1050.35,   1050.35,    527.65,    286.64,     15.37,     15.37,      7.72,      6.71,
 180,     22.50,      0.00,      0.00,     19.01,      3.41,      3.41,      0.00,   1082.26,   1082.26,    543.11,    328.96,         1,   1263.75,      0.50,      3.41,      1.00,      1.89,      1.00,      1.59,      1.88,      0.00,      0.00,      1.88,     47.07,    121.61,     43.34,     43.34,     21.75,     13.17,      0.00,      0.00,      0.00,   1082.26,   1082.26,    543.11,    328.96,     15.75,     15.75,      7.90,      7.66,
 181,     23.50,      0.00,      0.00,     18.74,      3.47,      3.47,      0.00,   1128.38,   1128.38,    565.63,    380.42,         1,   1287.25,      0.50,      3.47,      1.00,      2.60,      0.99,      1.66,      2.58,      0.00,      0.00,      2.58,     49.64,    166.23,     58.56,     58.56,     29.36,     19.74,      0.00,      0.00,      0.00,   1128.38,   1128.38,    565.63,    380.42,     16.33,     16.33,      8.18,      8.81,
 182,     21.50,      0.00,      0.00,     21.02,      3.70,      3.70,      0.00,   1161.33,   1161.33,    581.54,    427.58,         1,   1308.75,      0.51,      3.26,      1.00,      2.01,      1.00,      1.76,      2.00,      0.00,      0.00,      2.00,     51.64,    128.96,     44.95,     44.95,     22.51,     16.55,      0.00,      0.00,      0.00,   1161.33,   1161.33,    581.54,    427.58,     16.71,     16.71,      8.37,      9.85,
 183,     22.00,      0.00,      0.00,     20.22,      3.60,      3.60,      0.00,   1195.20,   1195.20,    597.84,    478.84,         1,   1330.75,      0.52,      3.34,      1.00,      2.10,      1.00,      1.83,      2.10,      0.00,      0.00,      2.10,     53.74,    135.31,     46.64,     46.64,     23.33,     18.69,      0.00,      0.00,      0.00,   1195.20,   1195.20,    597.84,    478.84,     17.11,     17.11,      8.56,     10.97,
 184,     23.00,      0.00,      0.00,     17.81,      3.26,      3.26,      0.00,   1232.25,   1232.25,    615.65,    536.46,         1,   1353.75,      0.53,      3.26,      1.00,      2.33,      1.00,      1.91,      2.32,      0.00,      0.00,      2.32,     56.06,    149.52,     50.94,     50.94,     25.45,     22.18,      0.00,      0.00,      0.00,   1232.25,   1232.25,    615.65,    536.46,     17.54,     17.54,      8.76,     12.22,
 185,     24.75,      0.00,      0.00,     18.61,      3.59,      3.59,      0.00,   1275.36,   1275.36,    636.37,    604.06,         1,   1378.50,      0.54,      3.59,      1.00,      2.74,      0.99,      2.00,      2.71,      0.00,      0.00,      2.71,     58.76,    174.54,     58.72,     58.72,     29.30,     27.81,      0.00,      0.00,      0.00,   1275.36,   1275.36,    636.37,    604.06,     18.04,     18.04,      9.00,     13.67,
